dataset,checkpoint,seed,epoch,train_mse,validation_mse
rideshare,crossfit_seed_17231,17231,3.0,2.1957735132288048,2.1957735132288048
rideshare,crossfit_seed_17231,17231,4.0,2.1677867394906505,2.1677867394906505
rideshare,crossfit_seed_17231,17231,5.0,2.1217728985680475,2.1217728985680475
rideshare,crossfit_seed_17231,17231,6.0,2.0441213802055076,2.0441213802055076
rideshare,crossfit_seed_17231,17231,7.0,1.9327816830741034,1.9327816830741034
rideshare,crossfit_seed_17231,17231,8.0,1.7866358315503155,1.7866358315503155
rideshare,crossfit_seed_17231,17231,9.0,1.6485159617883187,1.6485159617883187
rideshare,crossfit_seed_17231,17231,10.0,1.549670347460994,1.549670347460994
rideshare,crossfit_seed_17231,17231,11.0,1.4457604929252907,1.4457604929252907
rideshare,crossfit_seed_17231,17231,12.0,1.2799181894019798,1.2799181894019798
rideshare,crossfit_seed_17231,17231,13.0,1.1632599080050434,1.1632599080050434
rideshare,crossfit_seed_17231,17231,14.0,1.025953769683838,1.025953769683838
rideshare,crossfit_seed_17231,17231,15.0,0.9123899693842288,0.9123899693842288
rideshare,crossfit_seed_17231,17231,16.0,0.7894331216812134,0.7894331216812134
rideshare,crossfit_seed_3407,3407,1.0,2.2301246413478144,2.2301246413478144
rideshare,crossfit_seed_3407,3407,2.0,2.209370498304014,2.209370498304014
rideshare,crossfit_seed_3407,3407,3.0,2.185552446930497,2.185552446930497
rideshare,crossfit_seed_3407,3407,4.0,2.152764391016077,2.152764391016077
rideshare,crossfit_seed_3407,3407,5.0,2.1036725485766374,2.1036725485766374
rideshare,crossfit_seed_3407,3407,6.0,2.0219812481491655,2.0219812481491655
rideshare,crossfit_seed_3407,3407,7.0,1.9077129893832736,1.9077129893832736
rideshare,crossfit_seed_3407,3407,8.0,1.7552288020098652,1.7552288020098652
rideshare,crossfit_seed_3407,3407,9.0,1.6109367035053395,1.6109367035053395
rideshare,crossfit_seed_3407,3407,10.0,1.5169416842637238,1.5169416842637238
rideshare,crossfit_seed_3407,3407,11.0,1.4340402770925451,1.4340402770925451
rideshare,crossfit_seed_3407,3407,12.0,1.2510531743367512,1.2510531743367512
rideshare,crossfit_seed_3407,3407,13.0,1.1108011095612138,1.1108011095612138
rideshare,crossfit_seed_3407,3407,14.0,0.9931125861627085,0.9931125861627085
rideshare,crossfit_seed_3407,3407,15.0,0.8664982230574997,0.8664982230574997
rideshare,crossfit_seed_3407,3407,16.0,0.7800431273601673,0.7800431273601673
rideshare,crossfit_seed_9119,9119,1.0,2.2333833464869746,2.2333833464869746
rideshare,crossfit_seed_9119,9119,2.0,2.2127781444125705,2.2127781444125705
rideshare,crossfit_seed_9119,9119,3.0,2.1889427061434144,2.1889427061434144
rideshare,crossfit_seed_9119,9119,4.0,2.1557551843148692,2.1557551843148692
rideshare,crossfit_seed_9119,9119,5.0,2.106742020006533,2.106742020006533
rideshare,crossfit_seed_9119,9119,6.0,2.0301218341898033,2.0301218341898033
rideshare,crossfit_seed_9119,9119,7.0,1.9135556044401947,1.9135556044401947
rideshare,crossfit_seed_9119,9119,8.0,1.772406847388656,1.772406847388656
rideshare,crossfit_seed_9119,9119,9.0,1.6317656216798004,1.6317656216798004
rideshare,crossfit_seed_9119,9119,10.0,1.5616858535342746,1.5616858535342746
rideshare,crossfit_seed_9119,9119,11.0,1.4615994780151933,1.4615994780151933
rideshare,crossfit_seed_9119,9119,12.0,1.2700137562221951,1.2700137562221951
rideshare,crossfit_seed_9119,9119,13.0,1.1727943817774455,1.1727943817774455
rideshare,crossfit_seed_9119,9119,14.0,1.039462403014854,1.039462403014854
rideshare,crossfit_seed_9119,9119,15.0,0.9134860943864893,0.9134860943864893
rideshare,crossfit_seed_9119,9119,16.0,0.8307095192096852,0.8307095192096852
rideshare,final_seed_17231,17231,1.0,2.3051525751749673,0.8644064444082754
rideshare,final_seed_17231,17231,2.0,2.257183392842611,0.8337422123661747
rideshare,final_seed_17231,17231,3.0,2.1879884666866727,0.7983590585214121
rideshare,final_seed_17231,17231,4.0,2.0644578801261053,0.745017652158384
rideshare,final_seed_17231,17231,5.0,1.84527591864268,0.6348003104881004
rideshare,final_seed_17231,17231,6.0,1.5343990193472967,0.37984099211516203
rideshare,final_seed_17231,17231,7.0,1.2007693383428786,0.09911981335392704
rideshare,final_seed_17231,17231,8.0,0.9189559883541532,0.03392044923923634
rideshare,final_seed_17231,17231,9.0,0.6914899945259094,0.01495013192847923
rideshare,final_seed_17231,17231,10.0,0.5474659866756864,0.09420145882500543
rideshare,final_seed_17231,17231,11.0,0.5112061633004082,0.04053858915964762
rideshare,final_seed_17231,17231,12.0,0.49273280964957344,0.018678583480693674
rideshare,final_seed_17231,17231,13.0,0.44240879350238377,0.04744502791651973
rideshare,final_seed_3407,3407,1.0,2.2939585049947104,0.8514272195321543
rideshare,final_seed_3407,3407,2.0,2.244994799296061,0.8185381006311487
rideshare,final_seed_3407,3407,3.0,2.17578215069241,0.7782112404152199
rideshare,final_seed_3407,3407,4.0,2.0555977291531033,0.7161451269079138
rideshare,final_seed_3407,3407,5.0,1.8499397701687283,0.591106238188567
rideshare,final_seed_3407,3407,6.0,1.541612148284912,0.31523365444607204
rideshare,final_seed_3407,3407,7.0,1.2267950243420072,0.03410730980060719
rideshare,final_seed_3407,3407,8.0,0.944932328330146,0.8328201859085648
rideshare,final_seed_3407,3407,9.0,0.673972917927636,2.334127355504919
rideshare,final_seed_3407,3407,10.0,0.5063355366388956,3.576613532172309
rideshare,final_seed_3407,3407,11.0,0.45057786835564506,1.9486829969618056
rideshare,final_seed_9119,9119,1.0,2.2977379163106284,0.8556389278835721
rideshare,final_seed_9119,9119,2.0,2.2492252455817328,0.8229221061423972
rideshare,final_seed_9119,9119,3.0,2.179515560468038,0.7830884721544054
rideshare,final_seed_9119,9119,4.0,2.056082910961575,0.7228852731210215
rideshare,final_seed_9119,9119,5.0,1.8467953867382474,0.6014908684624566
rideshare,final_seed_9119,9119,6.0,1.5594508912828233,0.34151260941116895
rideshare,final_seed_9119,9119,7.0,1.2204105059305828,0.04464435577392578
rideshare,final_seed_9119,9119,8.0,0.9028202162848579,0.49072629434091075
rideshare,final_seed_9119,9119,9.0,0.6695572667651706,0.5943192376030816
rideshare,final_seed_9119,9119,10.0,0.5240836143493652,0.5252535784686053
rideshare,final_seed_9119,9119,11.0,0.4437815546989441,0.5042637012622975
temperature_rain,crossfit_seed_17231,17231,1.0,1.1695805788040161,1.1695805788040161
temperature_rain,crossfit_seed_17231,17231,2.0,1.16751852300432,1.16751852300432
temperature_rain,crossfit_seed_17231,17231,3.0,1.165475394990709,1.165475394990709
temperature_rain,crossfit_seed_17231,17231,4.0,1.1628906373624448,1.1628906373624448
temperature_rain,crossfit_seed_17231,17231,5.0,1.1594488973970767,1.1594488973970767
temperature_rain,crossfit_seed_17231,17231,6.0,1.1546226430822302,1.1546226430822302
temperature_rain,crossfit_seed_17231,17231,7.0,1.1498363238793832,1.1498363238793832
temperature_rain,crossfit_seed_17231,17231,8.0,1.1440867450502183,1.1440867450502183
temperature_rain,crossfit_seed_17231,17231,9.0,1.136596432438603,1.136596432438603
temperature_rain,crossfit_seed_17231,17231,10.0,1.128937213509171,1.128937213509171
temperature_rain,crossfit_seed_17231,17231,11.0,1.125280049112108,1.125280049112108
temperature_rain,crossfit_seed_17231,17231,12.0,1.1234553875746551,1.1234553875746551
temperature_rain,crossfit_seed_17231,17231,13.0,1.1145987974272833,1.1145987974272833
temperature_rain,crossfit_seed_17231,17231,14.0,1.1069349492037739,1.1069349492037739
temperature_rain,crossfit_seed_17231,17231,15.0,1.1039055365103263,1.1039055365103263
temperature_rain,crossfit_seed_17231,17231,16.0,1.102365423131872,1.102365423131872
temperature_rain,crossfit_seed_3407,3407,1.0,1.1699807158222906,1.1699807158222906
temperature_rain,crossfit_seed_3407,3407,2.0,1.1678029740298237,1.1678029740298237
temperature_rain,crossfit_seed_3407,3407,3.0,1.1655305094189115,1.1655305094189115
temperature_rain,crossfit_seed_3407,3407,4.0,1.1634406160425257,1.1634406160425257
temperature_rain,crossfit_seed_3407,3407,5.0,1.1594958614420008,1.1594958614420008
temperature_rain,crossfit_seed_3407,3407,6.0,1.1552870096983734,1.1552870096983734
temperature_rain,crossfit_seed_3407,3407,7.0,1.1488934711173728,1.1488934711173728
temperature_rain,crossfit_seed_3407,3407,8.0,1.1467399288106848,1.1467399288106848
temperature_rain,crossfit_seed_3407,3407,9.0,1.1422522068023682,1.1422522068023682
temperature_rain,crossfit_seed_3407,3407,10.0,1.1356994620075933,1.1356994620075933
temperature_rain,crossfit_seed_3407,3407,11.0,1.1300402173289545,1.1300402173289545
temperature_rain,crossfit_seed_3407,3407,12.0,1.1252187004795782,1.1252187004795782
temperature_rain,crossfit_seed_3407,3407,13.0,1.1162874941472654,1.1162874941472654
temperature_rain,crossfit_seed_3407,3407,14.0,1.1108124697649921,1.1108124697649921
temperature_rain,crossfit_seed_3407,3407,15.0,1.1040337924604062,1.1040337924604062
temperature_rain,crossfit_seed_3407,3407,16.0,1.115043975688793,1.115043975688793
temperature_rain,crossfit_seed_9119,9119,1.0,1.1695839166641235,1.1695839166641235
temperature_rain,crossfit_seed_9119,9119,2.0,1.1677111034040097,1.1677111034040097
temperature_rain,crossfit_seed_9119,9119,3.0,1.1653028947335702,1.1653028947335702
temperature_rain,crossfit_seed_9119,9119,4.0,1.1623205167275887,1.1623205167275887
temperature_rain,crossfit_seed_9119,9119,5.0,1.1585907891944602,1.1585907891944602
temperature_rain,crossfit_seed_9119,9119,6.0,1.1554211819613422,1.1554211819613422
temperature_rain,crossfit_seed_9119,9119,7.0,1.1514007250467937,1.1514007250467937
temperature_rain,crossfit_seed_9119,9119,8.0,1.1458213947437428,1.1458213947437428
temperature_rain,crossfit_seed_9119,9119,9.0,1.14062793608065,1.14062793608065
temperature_rain,crossfit_seed_9119,9119,10.0,1.1345188220342,1.1345188220342
temperature_rain,crossfit_seed_9119,9119,11.0,1.129632455331308,1.129632455331308
temperature_rain,crossfit_seed_9119,9119,12.0,1.125044619595563,1.125044619595563
temperature_rain,crossfit_seed_9119,9119,13.0,1.119598318029333,1.119598318029333
temperature_rain,crossfit_seed_9119,9119,14.0,1.1171923125231709,1.1171923125231709
temperature_rain,crossfit_seed_9119,9119,15.0,1.106943174644753,1.106943174644753
temperature_rain,crossfit_seed_9119,9119,16.0,1.1019330907751013,1.1019330907751013
temperature_rain,final_seed_17231,17231,1.0,1.076536860730913,4.668938530815972
temperature_rain,final_seed_17231,17231,2.0,1.0737286938561335,4.6721797236689815
temperature_rain,final_seed_17231,17231,3.0,1.0711416403452556,4.674977394386574
temperature_rain,final_seed_17231,17231,4.0,1.0675271815723844,4.677584725839121
temperature_rain,final_seed_17231,17231,5.0,1.062395539548662,4.679512532552083
temperature_rain,final_seed_3407,3407,1.0,1.076859884791904,4.667395923755787
temperature_rain,final_seed_3407,3407,2.0,1.0737362835142348,4.671030454282407
temperature_rain,final_seed_3407,3407,3.0,1.0707936684290569,4.674757215711805
temperature_rain,final_seed_3407,3407,4.0,1.0671352876557245,4.6784487123842595
temperature_rain,final_seed_3407,3407,5.0,1.0620341433419123,4.681833224826389
temperature_rain,final_seed_9119,9119,1.0,1.0766465134090848,4.670177318431713
temperature_rain,final_seed_9119,9119,2.0,1.073771595954895,4.672908980758102
temperature_rain,final_seed_9119,9119,3.0,1.07031602329678,4.67581787109375
temperature_rain,final_seed_9119,9119,4.0,1.0668449931674533,4.678454137731482
temperature_rain,final_seed_9119,9119,5.0,1.0617651012208726,4.680826822916667
tourism_monthly,crossfit_seed_17231,17231,1.0,0.9968275449894093,0.9968275449894093
tourism_monthly,crossfit_seed_17231,17231,2.0,0.9849199100776955,0.9849199100776955
tourism_monthly,crossfit_seed_17231,17231,3.0,0.9721471269925436,0.9721471269925436
tourism_monthly,crossfit_seed_17231,17231,4.0,0.9556471528830351,0.9556471528830351
tourism_monthly,crossfit_seed_17231,17231,5.0,0.9349476650909141,0.9349476650909141
tourism_monthly,crossfit_seed_17231,17231,6.0,0.9065469922842803,0.9065469922842803
tourism_monthly,crossfit_seed_17231,17231,7.0,0.8723353721477367,0.8723353721477367
tourism_monthly,crossfit_seed_17231,17231,8.0,0.8446342923023082,0.8446342923023082
tourism_monthly,crossfit_seed_17231,17231,9.0,0.8194502856996324,0.8194502856996324
tourism_monthly,crossfit_seed_17231,17231,10.0,0.7965944475597806,0.7965944475597806
tourism_monthly,crossfit_seed_17231,17231,11.0,0.7750733671364961,0.7750733671364961
tourism_monthly,crossfit_seed_17231,17231,12.0,0.7586882026107223,0.7586882026107223
tourism_monthly,crossfit_seed_17231,17231,13.0,0.7398370371924506,0.7398370371924506
tourism_monthly,crossfit_seed_17231,17231,14.0,0.7376824551158481,0.7376824551158481
tourism_monthly,crossfit_seed_17231,17231,15.0,0.7380709030010082,0.7380709030010082
tourism_monthly,crossfit_seed_17231,17231,16.0,0.733098793912817,0.733098793912817
tourism_monthly,crossfit_seed_3407,3407,1.0,1.0007871610146981,1.0007871610146981
tourism_monthly,crossfit_seed_3407,3407,2.0,0.9891893355934708,0.9891893355934708
tourism_monthly,crossfit_seed_3407,3407,3.0,0.9771544712561148,0.9771544712561148
tourism_monthly,crossfit_seed_3407,3407,4.0,0.9608628793999001,0.9608628793999001
tourism_monthly,crossfit_seed_3407,3407,5.0,0.9396241086500662,0.9396241086500662
tourism_monthly,crossfit_seed_3407,3407,6.0,0.9120651108247263,0.9120651108247263
tourism_monthly,crossfit_seed_3407,3407,7.0,0.8845431252762124,0.8845431252762124
tourism_monthly,crossfit_seed_3407,3407,8.0,0.8551612650906598,0.8551612650906598
tourism_monthly,crossfit_seed_3407,3407,9.0,0.8273929776968779,0.8273929776968779
tourism_monthly,crossfit_seed_3407,3407,10.0,0.802811136952153,0.802811136952153
tourism_monthly,crossfit_seed_3407,3407,11.0,0.7772756461743955,0.7772756461743955
tourism_monthly,crossfit_seed_3407,3407,12.0,0.753422306643592,0.753422306643592
tourism_monthly,crossfit_seed_3407,3407,13.0,0.7410219400017349,0.7410219400017349
tourism_monthly,crossfit_seed_3407,3407,14.0,0.7343764592100073,0.7343764592100073
tourism_monthly,crossfit_seed_3407,3407,15.0,0.7221548049538223,0.7221548049538223
tourism_monthly,crossfit_seed_3407,3407,16.0,0.7350689503881667,0.7350689503881667
tourism_monthly,crossfit_seed_9119,9119,1.0,0.9982256712736907,0.9982256712736907
tourism_monthly,crossfit_seed_9119,9119,2.0,0.985801930780764,0.985801930780764
tourism_monthly,crossfit_seed_9119,9119,3.0,0.9723571958365264,0.9723571958365264
tourism_monthly,crossfit_seed_9119,9119,4.0,0.9551136670289216,0.9551136670289216
tourism_monthly,crossfit_seed_9119,9119,5.0,0.9328569129661277,0.9328569129661277
tourism_monthly,crossfit_seed_9119,9119,6.0,0.906348482326225,0.906348482326225
tourism_monthly,crossfit_seed_9119,9119,7.0,0.8777871617564449,0.8777871617564449
tourism_monthly,crossfit_seed_9119,9119,8.0,0.8459699418809679,0.8459699418809679
tourism_monthly,crossfit_seed_9119,9119,9.0,0.8215929755458126,0.8215929755458126
tourism_monthly,crossfit_seed_9119,9119,10.0,0.7932638923327128,0.7932638923327128
tourism_monthly,crossfit_seed_9119,9119,11.0,0.756750245889028,0.756750245889028
tourism_monthly,crossfit_seed_9119,9119,12.0,0.7443812820646498,0.7443812820646498
tourism_monthly,crossfit_seed_9119,9119,13.0,0.7296867790045561,0.7296867790045561
tourism_monthly,crossfit_seed_9119,9119,14.0,0.729448280952595,0.729448280952595
tourism_monthly,crossfit_seed_9119,9119,15.0,0.7219656705856323,0.7219656705856323
tourism_monthly,crossfit_seed_9119,9119,16.0,0.7123705347379049,0.7123705347379049
tourism_monthly,final_seed_17231,17231,1.0,1.0450548860761855,4.831029821325232
tourism_monthly,final_seed_17231,17231,2.0,1.0298071636093988,4.780472366898148
tourism_monthly,final_seed_17231,17231,3.0,1.008492562505934,4.71549309624566
tourism_monthly,final_seed_17231,17231,4.0,0.976827879746755,4.619281627513744
tourism_monthly,final_seed_17231,17231,5.0,0.939165797498491,4.472971598307292
tourism_monthly,final_seed_17231,17231,6.0,0.9135543174213834,4.344899495442708
tourism_monthly,final_seed_17231,17231,7.0,0.8926615450117323,4.2921266908998845
tourism_monthly,final_seed_17231,17231,8.0,0.8740532398223877,4.236540052625868
tourism_monthly,final_seed_17231,17231,9.0,0.8639033304320441,4.099501715766059
tourism_monthly,final_seed_17231,17231,10.0,0.8573781119452583,3.926488240559896
tourism_monthly,final_seed_17231,17231,11.0,0.8421197930971781,3.74978185583044
tourism_monthly,final_seed_17231,17231,12.0,0.8465273049142625,3.6415032280815973
tourism_monthly,final_seed_17231,17231,13.0,0.8399399386511909,3.5794824670862266
tourism_monthly,final_seed_17231,17231,14.0,0.8338101837370131,3.4554471616391784
tourism_monthly,final_seed_17231,17231,15.0,0.8304324348767599,3.413499055085359
tourism_monthly,final_seed_17231,17231,16.0,0.8254445062743293,3.39870368109809
tourism_monthly,final_seed_17231,17231,17.0,0.8251558277342055,3.4314665617766202
tourism_monthly,final_seed_17231,17231,18.0,0.819885598288642,3.365746674714265
tourism_monthly,final_seed_17231,17231,19.0,0.8189536730448405,3.279027020489728
tourism_monthly,final_seed_17231,17231,20.0,0.8172417614195082,3.270816379123264
tourism_monthly,final_seed_3407,3407,1.0,1.048983679877387,4.856690583405672
tourism_monthly,final_seed_3407,3407,2.0,1.0336659219529893,4.805248684353298
tourism_monthly,final_seed_3407,3407,3.0,1.0121923221482172,4.740370008680555
tourism_monthly,final_seed_3407,3407,4.0,0.9818491604593065,4.639127378110532
tourism_monthly,final_seed_3407,3407,5.0,0.9469621645079719,4.494097109194155
tourism_monthly,final_seed_3407,3407,6.0,0.9332548909717135,4.385846455891927
tourism_monthly,final_seed_3407,3407,7.0,0.9035740560955472,4.346425374348958
tourism_monthly,final_seed_3407,3407,8.0,0.8829595711496141,4.295174210159867
tourism_monthly,final_seed_3407,3407,9.0,0.8713345991240607,4.174621299461082
tourism_monthly,final_seed_3407,3407,10.0,0.8560040659374661,3.969705652307581
tourism_monthly,final_seed_3407,3407,11.0,0.8490400314331055,3.824223271122685
tourism_monthly,final_seed_3407,3407,12.0,0.8401772909694247,3.716987892433449
tourism_monthly,final_seed_3407,3407,13.0,0.8351439899868436,3.5992117987738714
tourism_monthly,final_seed_3407,3407,14.0,0.8337201211187575,3.4911606400101274
tourism_monthly,final_seed_3407,3407,15.0,0.8317650821473863,3.433582729763455
tourism_monthly,final_seed_3407,3407,16.0,0.8263176282246908,3.4011784306278936
tourism_monthly,final_seed_3407,3407,17.0,0.8262669775221083,3.400218822337963
tourism_monthly,final_seed_3407,3407,18.0,0.8235230644543966,3.3661267315899885
tourism_monthly,final_seed_3407,3407,19.0,0.8122253351741366,3.415391144929109
tourism_monthly,final_seed_3407,3407,20.0,0.8162199258804321,3.3816214667426214
tourism_monthly,final_seed_9119,9119,1.0,1.0473875999450684,4.83834895381221
tourism_monthly,final_seed_9119,9119,2.0,1.0318701201015048,4.79078052662037
tourism_monthly,final_seed_9119,9119,3.0,1.0110105408562555,4.726281625253183
tourism_monthly,final_seed_9119,9119,4.0,0.9779646661546495,4.625258834273727
tourism_monthly,final_seed_9119,9119,5.0,0.9473048514790006,4.500742594401042
tourism_monthly,final_seed_9119,9119,6.0,0.9240215023358663,4.435953776041667
tourism_monthly,final_seed_9119,9119,7.0,0.901752147409651,4.363564667878328
tourism_monthly,final_seed_9119,9119,8.0,0.8823728561401367,4.2420806884765625
tourism_monthly,final_seed_9119,9119,9.0,0.872239867846171,4.086680659541377
tourism_monthly,final_seed_9119,9119,10.0,0.8557700249883864,3.961088392469618
tourism_monthly,final_seed_9119,9119,11.0,0.843124164475335,3.8387849595811634
tourism_monthly,final_seed_9119,9119,12.0,0.8410398893886142,3.6907111273871527
tourism_monthly,final_seed_9119,9119,13.0,0.8398817777633667,3.6570982756438077
tourism_monthly,final_seed_9119,9119,14.0,0.8365492026011149,3.6412426983868635
tourism_monthly,final_seed_9119,9119,15.0,0.8309362861845229,3.62260663067853
tourism_monthly,final_seed_9119,9119,16.0,0.8300861914952596,3.513680352105035
tourism_monthly,final_seed_9119,9119,17.0,0.8204621407720778,3.380911933051215
tourism_monthly,final_seed_9119,9119,18.0,0.8166894912719727,3.2722670943648726
tourism_monthly,final_seed_9119,9119,19.0,0.8243388334910074,3.3283663149233216
tourism_monthly,final_seed_9119,9119,20.0,0.8243126802974277,3.45140301739728
