threshold,coverage,mse,k,temperature
0.5696413397789006,0.2006651884700665,52.86548112760613,16,0.2
0.44400135129690227,0.2749445676274945,52.86900490672432,16,0.2
0.40976810753345505,0.3004434589800443,52.869033992724965,16,0.2
0.48428548872470856,0.25055432372505543,52.86995323735952,16,0.2
0.27626413106918346,0.40022172949002216,52.86995885581541,16,0.2
0.3065123148262501,0.37472283813747226,52.871438176111155,16,0.2
0.3336101055145263,0.35033259423503327,52.871708292063516,16,0.2
0.2507819086313248,0.4246119733924612,52.871752734373416,16,0.2
0.23574508726596832,0.4501108647450111,52.87432387192392,16,0.2
0.3704229339957239,0.32483370288248337,52.87493596061474,16,0.2
0.22405060939490795,0.4745011086474501,52.87719420310229,16,0.2
0.19663210958242416,0.5,52.87804403330232,16,0.2
0.15125959366559993,0.5254988913525499,52.87889620520127,16,0.2
0.10717112943530083,0.549889135254989,52.88050973956853,16,0.2
0.0010107100009919725,0.5997782705099778,52.88520172220645,16,0.2
0.05368560329079632,0.5753880266075388,52.886235026582504,16,0.2
-0.3427694499492645,0.6995565410199557,52.89037407345546,16,0.2
-0.03491983190178871,0.6252771618625277,52.89041952772395,16,0.2
1.5321162223815925,0.07538802660753881,52.89122711505957,16,0.2
-0.15376190245151514,0.6496674057649667,52.89127100348535,16,0.2
-0.2746045172214508,0.6751662971175166,52.89211486289626,16,0.2
-0.43670132011175145,0.7250554323725056,52.892443724469636,16,0.2
-0.5553565323352814,0.7494456762749445,52.89342125864843,16,0.2
-0.6803040444850922,0.7749445676274944,52.89793040130422,16,0.2
2.258380138874058,0.050997782705099776,52.8986214725119,16,0.2
-0.8060629844665526,0.7993348115299335,52.90030116477241,16,0.2
-0.9579252570867538,0.8248337028824834,52.90246715879807,16,0.2
-1.1461350321769708,0.8492239467849224,52.90650911875716,16,0.2
-1.3341087400913239,0.8747228381374723,52.91329428413885,16,0.2
