dataset,method,series,origin,weighted_quantile_loss,coverage_80,normalized_width_80
bitcoin,chronos,15,3056,0.000600878397623698,0.0,0.0
bitcoin,chronos,15,3109,0.0006013731161753337,0.0,0.0
bitcoin,chronos,15,3162,0.0006005883216857911,0.0,0.0
bitcoin,chronos,15,3215,0.0005973070859909058,0.0,0.0
bitcoin,chronos,15,3269,0.0005967428286870321,0.0,0.0
bitcoin,chronos,15,3322,0.0005990217129389445,0.0,0.0
bitcoin,chronos,15,3375,0.0006009797255198161,0.0,0.0
bitcoin,chronos,15,3428,0.0006016621987024943,0.0,0.0
bitcoin,chronos,16,3192,0.3018638886345757,0.9333333333333333,1.50625
bitcoin,chronos,16,3248,0.3171219550238715,1.0,2.9052083333333334
bitcoin,chronos,16,3303,0.3036528703901503,1.0,2.4203125
bitcoin,chronos,16,3359,0.9541423665152655,0.36666666666666664,1.0755208333333333
bitcoin,chronos,16,3414,1.3515206856197781,0.7333333333333333,4.254166666666666
bitcoin,chronos,16,3470,0.6978653409745957,1.0,5.458854166666667
bitcoin,chronos,16,3525,0.37681811544630267,0.8666666666666667,2.2046875
bitcoin,chronos,16,3581,0.30729217635260686,0.9,2.0401041666666666
bitcoin,chronos,17,2850,1.3588146723310153,0.8,6.761039225260417
bitcoin,chronos,17,2899,14.439352661503683,0.1,8.547819010416667
bitcoin,chronos,17,2949,26.82988332960341,0.5,77.4318359375
bitcoin,chronos,17,2998,24.50788861380683,0.7666666666666667,137.72916666666666
bitcoin,chronos,17,3047,13.51988884501987,0.7333333333333333,76.26946614583333
bitcoin,chronos,17,3096,4.573394237889183,0.5666666666666667,21.38046875
bitcoin,chronos,17,3146,2.7718282567130195,0.9333333333333333,17.064453125
bitcoin,chronos,17,3195,1.9965518956714208,1.0,16.561555989583333
pedestrian,chronos,0,4269,0.0744443072213067,0.875,0.5036417643229166
pedestrian,chronos,0,4346,0.1254526166245341,0.75,0.5825907389322916
pedestrian,chronos,0,4422,0.06373372918201817,0.9166666666666666,0.47045135498046875
pedestrian,chronos,0,4499,0.06731602797452878,0.9583333333333334,0.4890429178873698
pedestrian,chronos,0,4575,0.07325944979933814,0.875,0.3783060709635417
pedestrian,chronos,0,4652,0.07612444778076476,0.7083333333333334,0.393951416015625
pedestrian,chronos,0,4728,0.0409682641012801,0.9166666666666666,0.30767822265625
pedestrian,chronos,0,4805,0.03170849242144161,0.9166666666666666,0.24458821614583334
pedestrian,chronos,1,43644,0.11370061495237878,0.9583333333333334,0.8877766927083334
pedestrian,chronos,1,44461,0.10883402381506231,0.7916666666666666,0.5560124715169271
pedestrian,chronos,1,45278,0.11655645889954434,0.875,0.6438318888346354
pedestrian,chronos,1,46095,0.10685826084680028,0.9166666666666666,0.6828511555989584
pedestrian,chronos,1,46911,0.11756359245628117,0.9583333333333334,0.9807637532552084
pedestrian,chronos,1,47728,0.14766462459746335,0.8333333333333334,0.9053243001302084
pedestrian,chronos,1,48545,0.20304487652869685,0.6666666666666666,0.8351847330729166
pedestrian,chronos,1,49362,0.12322648671559161,0.875,0.6845601399739584
pedestrian,chronos,2,32936,0.08604090326569146,0.9166666666666666,0.56103515625
pedestrian,chronos,2,33551,0.11596793263322776,0.7916666666666666,0.7375691731770834
pedestrian,chronos,2,34167,0.09938622154295446,1.0,0.8447469075520834
pedestrian,chronos,2,34782,0.09865662363202621,0.8333333333333334,0.48687744140625
pedestrian,chronos,2,35398,0.08621466725857722,0.5833333333333334,0.39715576171875
pedestrian,chronos,2,36013,0.046994089756885335,0.9166666666666666,0.3488667805989583
pedestrian,chronos,2,36629,0.07790924563693503,0.75,0.3292999267578125
pedestrian,chronos,2,37244,0.09161925158566898,0.875,0.6066691080729166
pedestrian,chronos,3,8081,0.056062761137016213,0.5,0.11272176106770833
pedestrian,chronos,3,8229,0.019470435536156096,0.8333333333333334,0.14640935262044272
pedestrian,chronos,3,8378,0.04309338109774722,0.7083333333333334,0.14751180013020834
pedestrian,chronos,3,8526,0.030124920049436496,0.9166666666666666,0.18462117513020834
pedestrian,chronos,3,8674,0.01701855742269092,0.9583333333333334,0.11678059895833333
pedestrian,chronos,3,8822,0.02460346072912216,0.875,0.1160888671875
pedestrian,chronos,3,8971,0.036847484391182656,0.9166666666666666,0.19286092122395834
pedestrian,chronos,3,9119,0.032870032791025655,0.9166666666666666,0.24892171223958334
pedestrian,chronos,4,16626,0.15113518078707988,0.9166666666666666,0.8489176432291666
pedestrian,chronos,4,16935,0.09389554166959391,0.9583333333333334,0.5790367126464844
pedestrian,chronos,4,17244,0.07123724945077911,0.9166666666666666,0.4137471516927083
pedestrian,chronos,4,17553,0.127463642321527,0.9166666666666666,0.96661376953125
pedestrian,chronos,4,17862,0.14028352596279647,0.7916666666666666,0.6113109588623047
pedestrian,chronos,4,18171,0.0853524292508761,0.9583333333333334,0.6306559244791666
pedestrian,chronos,4,18480,0.24064973170558612,0.5833333333333334,1.0103403727213542
pedestrian,chronos,4,18789,0.1980118157342076,0.75,0.800805409749349
pedestrian,chronos,5,43554,0.17778195639451344,0.8333333333333334,0.7196248372395834
pedestrian,chronos,5,44369,0.10527605567541388,0.7916666666666666,0.6407318115234375
pedestrian,chronos,5,45184,0.18703852314502,0.7083333333333334,0.4660797119140625
pedestrian,chronos,5,45999,0.08284836393884487,0.9583333333333334,0.5421142578125
pedestrian,chronos,5,46815,0.11572572681535448,0.6666666666666666,0.5684102376302084
pedestrian,chronos,5,47630,0.18239427085758908,1.0,1.191986083984375
pedestrian,chronos,5,48445,0.23042954657640724,0.6666666666666666,1.0240987141927083
pedestrian,chronos,5,49260,0.08407950904220342,0.9583333333333334,0.6405328114827474
pedestrian,chronos,6,67412,0.07434840318229463,0.9166666666666666,0.5068359375
pedestrian,chronos,6,68676,0.05749091899229421,0.9583333333333334,0.42255401611328125
pedestrian,chronos,6,69939,0.135448744893074,0.7083333333333334,0.5424283345540365
pedestrian,chronos,6,71203,0.05711947706424528,0.9166666666666666,0.3634033203125
pedestrian,chronos,6,72467,0.07908980867101086,0.9583333333333334,0.5970052083333334
pedestrian,chronos,6,73731,0.04844251030849086,0.9166666666666666,0.29759979248046875
pedestrian,chronos,6,74994,0.09013961251411172,0.875,0.6290283203125
pedestrian,chronos,6,76258,0.05074598587169829,0.875,0.3156534830729167
pedestrian,chronos,7,1351,0.015008292926682364,1.0,0.12109375
pedestrian,chronos,7,1373,0.022340487274858687,0.75,0.133056640625
pedestrian,chronos,7,1395,0.016845952719449997,0.9166666666666666,0.10945638020833333
pedestrian,chronos,7,1417,0.015874496267901526,0.875,0.10164388020833333
pedestrian,chronos,7,1438,0.029934110244115193,0.6666666666666666,0.110595703125
pedestrian,chronos,7,1460,0.01781380010975732,0.7916666666666666,0.10660807291666667
pedestrian,chronos,7,1482,0.01319660014576382,0.9583333333333334,0.10107421875
pedestrian,chronos,7,1504,0.020879963868194157,0.7916666666666666,0.1015625
pedestrian,chronos,8,17793,0.05073494746918894,0.9166666666666666,0.3372904459635417
pedestrian,chronos,8,18124,0.04952535251052015,0.8333333333333334,0.2866414388020833
pedestrian,chronos,8,18455,0.10425401413813234,0.7916666666666666,0.3526255289713542
pedestrian,chronos,8,18786,0.05733979878326258,0.9166666666666666,0.36080169677734375
pedestrian,chronos,8,19116,0.0980492877890356,0.625,0.373199462890625
pedestrian,chronos,8,19447,0.07501608595355518,0.9166666666666666,0.4016011555989583
pedestrian,chronos,8,19778,0.07339180606003437,0.875,0.4507039388020833
pedestrian,chronos,8,20109,0.06224481273416636,0.9166666666666666,0.482574462890625
pedestrian,chronos,9,1742,0.5775762488858568,0.5416666666666666,0.7553660074869791
pedestrian,chronos,9,1771,0.4076952872176965,0.6666666666666666,1.142260233561198
pedestrian,chronos,9,1800,0.13405378952932853,0.8333333333333334,0.7363484700520834
pedestrian,chronos,9,1829,0.060592893542100984,1.0,0.462677001953125
pedestrian,chronos,9,1859,0.12041483033228562,0.7083333333333334,0.46221923828125
pedestrian,chronos,9,1888,0.08543506343331603,0.7916666666666666,0.5300750732421875
pedestrian,chronos,9,1917,0.24098771071682373,0.5,0.7357762654622396
pedestrian,chronos,9,1946,0.19293858313726053,0.7083333333333334,0.8389256795247396
pedestrian,chronos,10,70732,0.12681393308771982,0.9583333333333334,0.86602783203125
pedestrian,chronos,10,72058,0.2183921301116546,0.9166666666666666,1.065185546875
pedestrian,chronos,10,73384,0.24848465422789254,0.9166666666666666,1.718170166015625
pedestrian,chronos,10,74710,0.19813567613148025,1.0,1.7943166097005208
pedestrian,chronos,10,76036,0.38945403922763133,0.4583333333333333,0.9771092732747396
pedestrian,chronos,10,77362,0.24560317693071232,0.7916666666666666,0.62811279296875
pedestrian,chronos,10,78688,0.16119557371776966,0.625,0.6084798177083334
pedestrian,chronos,10,80014,0.3018479742316736,0.5,1.0879313151041667
pedestrian,chronos,11,41037,0.06915773393379318,0.9166666666666666,0.523773193359375
pedestrian,chronos,11,41805,0.07696372796263959,0.75,0.4351603190104167
pedestrian,chronos,11,42573,0.09525104912204875,0.875,0.6077067057291666
pedestrian,chronos,11,43341,0.08138986879752741,0.875,0.48040771484375
pedestrian,chronos,11,44108,0.15911560806756217,0.9166666666666666,0.9959894816080729
pedestrian,chronos,11,44876,0.06692530824285414,0.9166666666666666,0.5258076985677084
pedestrian,chronos,11,45644,0.1372113860108786,0.9166666666666666,0.917205810546875
pedestrian,chronos,11,46412,0.06656151484284135,0.8333333333333334,0.4110921223958333
pedestrian,chronos,12,33607,0.04847269345126632,1.0,0.3968514601389567
pedestrian,chronos,12,34235,0.26192193602263514,0.8333333333333334,0.8949381510416666
pedestrian,chronos,12,34863,0.06971765705254963,1.0,0.5961143175760905
pedestrian,chronos,12,35491,0.2269564030659644,0.8333333333333334,0.979034423828125
pedestrian,chronos,12,36120,0.15514541837490267,0.7916666666666666,0.8336820602416992
pedestrian,chronos,12,36748,0.07419765270832511,0.875,0.4451090494791667
pedestrian,chronos,12,37376,0.03701431536012226,0.7916666666666666,0.19474283854166666
pedestrian,chronos,12,38004,0.12342972436712846,0.875,0.7216033935546875
pedestrian,chronos,13,11421,0.07980495699577861,1.0,0.6145528157552084
pedestrian,chronos,13,11632,0.06595557236837016,0.9166666666666666,0.4296061197916667
pedestrian,chronos,13,11843,0.08814559653401374,0.7916666666666666,0.5293172200520834
pedestrian,chronos,13,12054,0.07379707988455063,0.9583333333333334,0.5948333740234375
pedestrian,chronos,13,12266,0.12482336423773734,0.75,0.4249979654947917
pedestrian,chronos,13,12477,0.06751283181106878,0.9166666666666666,0.4733327229817708
pedestrian,chronos,13,12688,0.07289082636642788,0.875,0.46987024943033856
pedestrian,chronos,13,12899,0.06803592688197063,0.9166666666666666,0.4184010823567708
pedestrian,chronos,14,3886,0.12006109505891799,0.7916666666666666,0.51898193359375
pedestrian,chronos,14,3955,0.09464991189953353,0.9166666666666666,0.6021270751953125
pedestrian,chronos,14,4025,0.09395673024959655,0.7916666666666666,0.4421284993489583
pedestrian,chronos,14,4094,0.1039549127428068,0.75,0.48191094398498535
pedestrian,chronos,14,4164,0.05896841366516633,0.9166666666666666,0.4445699055989583
pedestrian,chronos,14,4233,0.06756357509228919,0.75,0.3380533854166667
pedestrian,chronos,14,4303,0.059524749219417576,0.9166666666666666,0.4536498387654622
pedestrian,chronos,14,4372,0.048518555280235076,0.9583333333333334,0.3631998697916667
pedestrian,chronos,15,43279,0.08730887740643486,1.0,0.77728271484375
pedestrian,chronos,15,44089,0.349241743547221,0.5833333333333334,1.0719210306803386
pedestrian,chronos,15,44899,0.19217978556536966,0.7916666666666666,0.8137410481770834
pedestrian,chronos,15,45709,0.14283773869457136,0.9583333333333334,1.1992696126302083
pedestrian,chronos,15,46519,0.17795091724644102,0.9583333333333334,1.3250999450683594
pedestrian,chronos,15,47329,0.18700184809664883,0.875,0.6677449544270834
pedestrian,chronos,15,48139,0.5809286097478535,0.5,1.2143096923828125
pedestrian,chronos,15,48949,0.14484151075076726,0.7083333333333334,0.5874651670455933
pedestrian,chronos,16,17839,0.09819370038393471,0.9166666666666666,0.5989176432291666
pedestrian,chronos,16,18171,0.06842322550300094,1.0,0.5271504720052084
pedestrian,chronos,16,18502,0.22552773161894743,0.4166666666666667,0.341461181640625
pedestrian,chronos,16,18834,0.06593869823134607,1.0,0.5495452880859375
pedestrian,chronos,16,19166,0.08434164503899713,0.875,0.4386189778645833
pedestrian,chronos,16,19498,0.08983950057170458,0.8333333333333334,0.4284311930338542
pedestrian,chronos,16,19829,0.04627237162656254,0.875,0.287109375
pedestrian,chronos,16,20161,0.03900517142481274,0.9166666666666666,0.2609456380208333
pedestrian,chronos,17,1606,0.05942251862337192,0.9583333333333334,0.515167236328125
pedestrian,chronos,17,1633,0.05914455118278664,0.8333333333333334,0.35816625754038495
pedestrian,chronos,17,1659,0.026732617844310066,0.8333333333333334,0.22233072916666666
pedestrian,chronos,17,1686,0.028490148401922648,0.9583333333333334,0.2084808349609375
pedestrian,chronos,17,1712,0.019478579858938853,0.9166666666666666,0.135986328125
pedestrian,chronos,17,1739,0.040181262708372543,0.75,0.167724609375
pedestrian,chronos,17,1765,0.026933757298522525,0.875,0.17488606770833334
pedestrian,chronos,17,1792,0.04584299681915177,0.7083333333333334,0.15108235677083334
pedestrian,chronos,18,69612,0.17322105989377531,0.75,0.40802001953125
pedestrian,chronos,18,70917,0.039247105746633475,0.9166666666666666,0.33062744140625
pedestrian,chronos,18,72222,0.0745596571903055,0.9583333333333334,0.560546875
pedestrian,chronos,18,73527,0.11806542686083249,0.7083333333333334,0.4001210530598958
pedestrian,chronos,18,74831,0.23304141455640398,0.5833333333333334,0.4395599365234375
pedestrian,chronos,18,76136,0.054588051693927914,0.8333333333333334,0.3371683756510417
pedestrian,chronos,18,77441,0.050994245801120996,0.9166666666666666,0.3757731119791667
pedestrian,chronos,18,78746,0.1166496809365021,0.8333333333333334,0.5967305501302084
pedestrian,chronos,19,70617,0.427519386789451,0.9583333333333334,3.3769734700520835
pedestrian,chronos,19,71941,0.1895054699749582,1.0,1.5076344807942708
pedestrian,chronos,19,73265,0.11255740617376027,1.0,1.0345191955566406
pedestrian,chronos,19,74589,0.084672636549092,0.9166666666666666,0.5981089274088541
pedestrian,chronos,19,75912,0.06586605702630348,0.7916666666666666,0.2894744873046875
pedestrian,chronos,19,77236,0.05654988215667092,0.9166666666666666,0.3479665120442708
pedestrian,chronos,19,78560,0.0864309021168285,0.7083333333333334,0.3364206949869792
pedestrian,chronos,19,79884,0.13428767179656362,0.75,0.6857897440592448
pedestrian,chronos,20,34942,0.09102160520851611,0.9583333333333334,0.7040824890136719
pedestrian,chronos,20,35595,0.16965302179774477,0.7083333333333334,0.7741063435872396
pedestrian,chronos,20,36249,0.1300362861262531,0.875,0.8504130045572916
pedestrian,chronos,20,36902,0.1519053323401345,0.7083333333333334,0.623077392578125
pedestrian,chronos,20,37555,0.06276524410479599,0.9583333333333334,0.41359710693359375
pedestrian,chronos,20,38208,0.08713100257122681,0.8333333333333334,0.40372467041015625
pedestrian,chronos,20,38862,0.056585171653164755,0.875,0.3343505859375
pedestrian,chronos,20,39515,0.06135050620262821,0.7916666666666666,0.3562825520833333
pedestrian,chronos,21,33285,0.07631613872945307,0.9166666666666666,0.5710856119791666
pedestrian,chronos,21,33907,0.11418463112786413,0.875,0.9355061848958334
pedestrian,chronos,21,34529,0.09555767629062756,0.9583333333333334,0.5769780476888021
pedestrian,chronos,21,35151,0.07120298797575135,0.9583333333333334,0.49432373046875
pedestrian,chronos,21,35773,0.0892650647761507,0.9166666666666666,0.6605021158854166
pedestrian,chronos,21,36395,0.105492884086238,0.8333333333333334,0.716546376546224
pedestrian,chronos,21,37017,0.07623451906773779,0.7916666666666666,0.4579671223958333
pedestrian,chronos,21,37639,0.09802798566718897,0.7916666666666666,0.46429443359375
pedestrian,chronos,22,42733,0.08536769107191099,0.9583333333333334,0.5868937174479166
pedestrian,chronos,22,43533,0.08258310552272533,1.0,0.6601155598958334
pedestrian,chronos,22,44332,0.04541974650281999,1.0,0.41754150390625
pedestrian,chronos,22,45132,0.257794198517998,0.75,0.8233350118001302
pedestrian,chronos,22,45932,0.09158922442131573,0.875,0.6019083658854166
pedestrian,chronos,22,46732,0.13089624767502148,0.9166666666666666,0.7867024739583334
pedestrian,chronos,22,47531,0.07365097786403364,0.9166666666666666,0.5167630513509115
pedestrian,chronos,22,48331,0.5329753228747803,0.375,0.8012491861979166
pedestrian,chronos,23,44065,0.3091029681679276,0.5,0.6486612955729166
pedestrian,chronos,23,44890,0.10691154396368396,0.6666666666666666,0.5784098307291666
pedestrian,chronos,23,45714,0.22318587534957463,0.6666666666666666,0.7361857096354166
pedestrian,chronos,23,46539,0.08878851101164603,0.8333333333333334,0.4828898111979167
pedestrian,chronos,23,47363,0.09055901888382828,0.9583333333333334,0.5993267695109049
pedestrian,chronos,23,48188,0.0687901752276553,0.875,0.4287147521972656
pedestrian,chronos,23,49012,0.13765304527348943,0.75,0.6175053914388021
pedestrian,chronos,23,49837,0.06748708867364459,0.8333333333333334,0.3763783772786458
kdd_air,chronos,0,8283,0.05426249338520897,1.0,0.4322916666666667
kdd_air,chronos,0,8435,0.07499975197845034,1.0,0.642333984375
kdd_air,chronos,0,8587,0.07839587016238106,0.8333333333333334,0.4255777994791667
kdd_air,chronos,0,8739,0.048017584615283534,1.0,0.4345703125
kdd_air,chronos,0,8892,0.3008338047398461,0.4166666666666667,0.4927571614583333
kdd_air,chronos,0,9044,0.06552419629361894,1.0,0.603271484375
kdd_air,chronos,0,9196,0.0942687592572636,0.9166666666666666,0.7598470052083334
kdd_air,chronos,0,9348,0.08698541935947206,0.9583333333333334,0.527099609375
kdd_air,chronos,1,8283,0.08994418763452106,1.0,0.6839644114176432
kdd_air,chronos,1,8435,0.14586899100945125,0.4583333333333333,0.49169158935546875
kdd_air,chronos,1,8587,0.07940666876836783,1.0,0.597078005472819
kdd_air,chronos,1,8739,0.1913874370873802,0.9583333333333334,1.2593307495117188
kdd_air,chronos,1,8892,0.36616754336605983,0.7083333333333334,1.5321451822916667
kdd_air,chronos,1,9044,0.14056214011377757,1.0,1.5725606282552083
kdd_air,chronos,1,9196,0.4807196406802784,0.5416666666666666,1.4124654134114583
kdd_air,chronos,1,9348,0.16736984367275404,0.9583333333333334,0.8599697748819987
kdd_air,chronos,2,8283,0.26550351960791485,1.0,1.9875895182291667
kdd_air,chronos,2,8435,0.2944522758894082,0.875,1.6782023111979167
kdd_air,chronos,2,8587,0.20967363159482677,0.9583333333333334,1.4670257568359375
kdd_air,chronos,2,8739,0.25586835913774036,0.8333333333333334,1.4749959309895833
kdd_air,chronos,2,8892,0.5575888822683029,0.2916666666666667,1.55419921875
kdd_air,chronos,2,9044,0.35378444116148683,0.9166666666666666,2.3167317708333335
kdd_air,chronos,2,9196,0.3563430090279629,0.8333333333333334,2.1160990397135415
kdd_air,chronos,2,9348,0.47968522780057454,0.5833333333333334,1.6350809733072917
kdd_air,chronos,3,8300,0.49388283193111415,0.5,2.3017578125
kdd_air,chronos,3,8452,0.4617290368510617,1.0,2.4155680338541665
kdd_air,chronos,3,8605,0.2653149292054069,0.7916666666666666,1.6508280436197917
kdd_air,chronos,3,8757,0.26960106599662037,0.9166666666666666,1.7278938293457031
kdd_air,chronos,3,8910,0.2503327406321963,0.875,1.9786678949991863
kdd_air,chronos,3,9062,0.24717789004660315,1.0,1.9917526245117188
kdd_air,chronos,3,9215,0.5716613509588772,0.5,1.75
kdd_air,chronos,3,9367,0.423414182714704,0.7083333333333334,1.8355000813802083
kdd_air,chronos,4,8283,0.08709060135814878,0.9166666666666666,0.4873046875
kdd_air,chronos,4,8435,0.08778739174207051,0.9166666666666666,0.6107168197631836
kdd_air,chronos,4,8587,0.19969276315532625,0.8333333333333334,1.0205078125
kdd_air,chronos,4,8739,0.4042814669095808,0.6666666666666666,0.833709716796875
kdd_air,chronos,4,8892,0.11037399768829347,0.8333333333333334,0.5691899458567301
kdd_air,chronos,4,9044,0.3275795080181625,0.875,1.6569010416666667
kdd_air,chronos,4,9196,0.2762883472256362,0.875,1.1970113118489583
kdd_air,chronos,4,9348,0.2857277777925547,0.75,1.4139200846354167
kdd_air,chronos,5,8283,0.08379490226507186,1.0,0.64990234375
kdd_air,chronos,5,8435,0.11687306024962002,0.875,0.6394449869791666
kdd_air,chronos,5,8587,0.13226782638165685,0.7916666666666666,0.64111328125
kdd_air,chronos,5,8739,0.07804154745406573,0.8333333333333334,0.422119140625
kdd_air,chronos,5,8892,0.21639221492740845,0.25,0.5879720052083334
kdd_air,chronos,5,9044,0.10981901358399127,0.875,0.435546875
kdd_air,chronos,5,9196,0.11024152727590666,1.0,1.0459658304850261
kdd_air,chronos,5,9348,0.09884104993608261,1.0,0.9203383127848307
kdd_air,chronos,6,8300,0.0005756616592407229,0.0,0.0
kdd_air,chronos,6,8452,0.0005756616592407229,0.0,0.0
kdd_air,chronos,6,8605,0.0005756616592407229,0.0,0.0
kdd_air,chronos,6,8757,0.0005756616592407229,0.0,0.0
kdd_air,chronos,6,8910,0.0005756616592407229,0.0,0.0
kdd_air,chronos,6,9062,0.0005756616592407229,0.0,0.0
kdd_air,chronos,6,9215,0.0005756616592407229,0.0,0.0
kdd_air,chronos,6,9367,0.0005756616592407229,0.0,0.0
kdd_air,chronos,7,8283,0.11596388609872925,1.0,1.1099446614583333
kdd_air,chronos,7,8435,0.3021314546828055,0.125,0.7534211476643881
kdd_air,chronos,7,8587,0.16141796161731084,1.0,1.1337839762369792
kdd_air,chronos,7,8739,0.16033404649545746,0.9583333333333334,1.3599955240885417
kdd_air,chronos,7,8892,0.3658775670867827,0.6666666666666666,1.979339599609375
kdd_air,chronos,7,9044,0.2258276128106647,0.7916666666666666,1.4603932698567708
kdd_air,chronos,7,9196,0.5605141156042616,0.5833333333333334,1.5096286137898762
kdd_air,chronos,7,9348,0.16996420591345263,0.9583333333333334,1.055908203125
kdd_air,chronos,8,8283,0.06826425409979289,1.0,0.6622721354166666
kdd_air,chronos,8,8435,0.08707185106145011,1.0,0.728515625
kdd_air,chronos,8,8587,0.14566339920792315,0.8333333333333334,0.5936279296875
kdd_air,chronos,8,8739,0.09374260736836328,0.875,0.555419921875
kdd_air,chronos,8,8892,0.324119123775098,0.3333333333333333,0.5406087239583334
kdd_air,chronos,8,9044,0.08475378826260566,1.0,0.6002604166666666
kdd_air,chronos,8,9196,0.13497095646129714,1.0,0.8411458333333334
kdd_air,chronos,8,9348,0.10986443211634953,0.9166666666666666,0.7415364583333334
kdd_air,chronos,9,8283,0.11898706253204078,0.9583333333333334,1.2111918131510417
kdd_air,chronos,9,8435,0.29855189133021565,0.8333333333333334,0.8994623819986979
kdd_air,chronos,9,8587,0.1389460319239232,0.8333333333333334,0.8733164469401041
kdd_air,chronos,9,8739,0.3811909646830625,0.7916666666666666,1.34881591796875
kdd_air,chronos,9,8892,0.15771897279967861,0.9583333333333334,1.1792805989583333
kdd_air,chronos,9,9044,0.24634758571369778,1.0,2.2307535807291665
kdd_air,chronos,9,9196,0.3004721528953976,0.7083333333333334,1.349853515625
kdd_air,chronos,9,9348,0.3057636448906528,0.7916666666666666,0.9241485595703125
kdd_air,chronos,10,8283,0.26577896144655017,1.0,2.1752522786458335
kdd_air,chronos,10,8435,0.22821266194805498,1.0,1.657470703125
kdd_air,chronos,10,8587,0.32036918688358534,1.0,2.3473307291666665
kdd_air,chronos,10,8739,0.2735288113355636,1.0,2.7591145833333335
kdd_air,chronos,10,8892,0.7737436717065673,0.375,1.8845418294270833
kdd_air,chronos,10,9044,0.5692867503397996,0.9166666666666666,3.08148193359375
kdd_air,chronos,10,9196,0.26208629362906016,0.8333333333333334,1.5009574890136719
kdd_air,chronos,10,9348,0.626302981045511,0.3333333333333333,1.0004946390787761
kdd_air,chronos,11,8283,0.0778184956146611,1.0,0.6820475260416666
kdd_air,chronos,11,8435,0.24957350738760498,0.5,0.7443389892578125
kdd_air,chronos,11,8587,0.18252073780943948,0.7916666666666666,1.30517578125
kdd_air,chronos,11,8739,0.1677687848607699,0.75,0.7998504638671875
kdd_air,chronos,11,8892,0.10304892241644363,0.9583333333333334,0.7613523801167806
kdd_air,chronos,11,9044,0.08438803884718153,1.0,0.9388020833333334
kdd_air,chronos,11,9196,0.2720301522769862,1.0,1.2969462076822917
kdd_air,chronos,11,9348,0.1554048193618655,1.0,1.2985280354817708
kdd_air,chronos,12,8283,0.04089119219117694,0.9583333333333334,0.3655598958333333
kdd_air,chronos,12,8435,0.10002918591101964,1.0,0.6295572916666666
kdd_air,chronos,12,8587,0.12278132587671281,0.75,0.5432332356770834
kdd_air,chronos,12,8739,0.0657928776409891,0.8333333333333334,0.3696695963541667
kdd_air,chronos,12,8892,0.38103009656899506,0.2916666666666667,0.3470865885416667
kdd_air,chronos,12,9044,0.06171897964345083,0.8333333333333334,0.5790456136067709
kdd_air,chronos,12,9196,0.10549559311734305,0.625,0.44271596272786456
kdd_air,chronos,12,9348,0.10262187487549251,0.8333333333333334,0.7845052083333334
kdd_air,chronos,13,8300,1.022735215521728,0.7916666666666666,5.51409912109375
kdd_air,chronos,13,8452,1.5562158624331157,0.875,12.428385416666666
kdd_air,chronos,13,8605,1.1195579164868426,0.6666666666666666,5.939155578613281
kdd_air,chronos,13,8757,0.7886452390087975,0.875,4.8090667724609375
kdd_air,chronos,13,8910,0.44499389992819893,1.0,5.54443359375
kdd_air,chronos,13,9062,1.145808752377828,0.6666666666666666,7.024088541666667
kdd_air,chronos,13,9215,0.6094962971078025,0.8333333333333334,4.72900390625
kdd_air,chronos,13,9367,2.1886752280924053,0.3333333333333333,4.5263671875
kdd_air,chronos,14,8283,0.09587730657723216,0.9583333333333334,0.5375569661458334
kdd_air,chronos,14,8435,0.286326847550097,0.20833333333333334,0.4168701171875
kdd_air,chronos,14,8587,0.08615041072997781,0.9166666666666666,0.7070455551147461
kdd_air,chronos,14,8739,0.1496360257785353,0.8333333333333334,0.9648183186848959
kdd_air,chronos,14,8892,0.13021987511052024,0.9166666666666666,0.8169460296630859
kdd_air,chronos,14,9044,0.5202684732050531,0.6666666666666666,2.1459452311197915
kdd_air,chronos,14,9196,0.1754482735051877,0.8333333333333334,0.7606913248697916
kdd_air,chronos,14,9348,0.3784893269340197,0.3333333333333333,0.5860799153645834
kdd_air,chronos,15,8283,0.21503921606474452,0.8333333333333334,1.1898345947265625
kdd_air,chronos,15,8435,0.32550098271005684,0.7916666666666666,1.7789522806803386
kdd_air,chronos,15,8587,0.27922966538204086,1.0,2.1619542439778647
kdd_air,chronos,15,8739,0.17117778499507239,1.0,1.6546093622843425
kdd_air,chronos,15,8892,0.2557962405534151,0.7916666666666666,1.1561279296875
kdd_air,chronos,15,9044,0.44437696741273,1.0,3.5968831380208335
kdd_air,chronos,15,9196,0.8766112128130368,0.5,1.5753758748372395
kdd_air,chronos,15,9348,0.24108165096905498,0.9166666666666666,1.7905794779459636
kdd_air,chronos,16,8283,0.14960661471510928,0.9166666666666666,1.0562947591145833
kdd_air,chronos,16,8435,0.307680875228511,0.6666666666666666,0.9121805826822916
kdd_air,chronos,16,8587,0.13539533055283956,0.875,0.7552938461303711
kdd_air,chronos,16,8739,0.34843602205833624,0.875,1.5424702962239583
kdd_air,chronos,16,8892,0.22027971963398157,0.5833333333333334,1.2683919270833333
kdd_air,chronos,16,9044,0.29096031267609856,1.0,2.171819051106771
kdd_air,chronos,16,9196,0.337126926296494,0.7916666666666666,1.9547119140625
kdd_air,chronos,16,9348,0.21666739007665053,0.75,0.5537516276041666
kdd_air,chronos,17,8283,0.13685663781749705,1.0,1.1053466796875
kdd_air,chronos,17,8435,0.40203406362690863,0.4583333333333333,0.8707275390625
kdd_air,chronos,17,8587,0.1405062168163972,0.9583333333333334,1.23443603515625
