dataset,method,series,origin,weighted_quantile_loss,coverage_80,normalized_width_80
m4_weekly,chronos,18,1480,0.2129198352495829,0.8461538461538461,1.5002770057091346
m4_weekly,chronos,18,1511,0.2891262992834434,0.5384615384615384,0.5139723557692307
m4_weekly,chronos,18,1541,0.24395063840425935,0.0,0.47415865384615385
m4_weekly,chronos,18,1572,0.38244423010410405,0.0,0.6491135817307693
m4_weekly,chronos,18,1602,0.11232951421004077,1.0,0.8449519230769231
m4_weekly,chronos,19,1389,0.43043946150021667,0.8461538461538461,2.785456730769231
m4_weekly,chronos,19,1419,0.6264537456708076,1.0,5.493389423076923
m4_weekly,chronos,19,1450,0.6238163910519618,0.6153846153846154,2.0234375
m4_weekly,chronos,19,1480,0.6227545744333511,0.9230769230769231,4.069110576923077
m4_weekly,chronos,19,1511,0.6627546753638831,0.8461538461538461,3.228515625
m4_weekly,chronos,19,1541,0.5449665983517965,0.46153846153846156,2.644230769230769
m4_weekly,chronos,19,1572,1.0463577851271018,0.5384615384615384,2.4701772836538463
m4_weekly,chronos,19,1602,0.6877856014630734,0.6153846153846154,2.211237980769231
m4_weekly,chronos,20,1426,0.09180788382505763,0.6923076923076923,0.41346153846153844
m4_weekly,chronos,20,1457,0.08759767092191255,1.0,0.6442307692307693
m4_weekly,chronos,20,1488,0.15982593634189704,0.46153846153846156,0.5288461538461539
m4_weekly,chronos,20,1519,0.1762002211350661,0.3076923076923077,0.4230769230769231
m4_weekly,chronos,20,1551,0.14092825865134215,1.0,1.0
m4_weekly,chronos,20,1582,0.05551066276354668,0.8461538461538461,0.3317307692307692
m4_weekly,chronos,20,1613,0.1329586567022861,0.6153846153846154,0.4807692307692308
m4_weekly,chronos,20,1644,0.1147037310478015,0.9230769230769231,0.6634615384615384
m4_weekly,chronos,21,815,0.1221983885153746,1.0,1.1442307692307692
m4_weekly,chronos,21,832,0.9697078117957483,0.0,0.6057692307692307
m4_weekly,chronos,21,849,0.8979675097343252,0.8461538461538461,4.134615384615385
m4_weekly,chronos,21,866,1.014053735977564,0.46153846153846156,2.9326923076923075
m4_weekly,chronos,21,883,0.6086844028570714,0.9230769230769231,3.0384615384615383
m4_weekly,chronos,21,900,1.470595433161809,0.38461538461538464,3.75
m4_weekly,chronos,21,917,0.6744198138897235,1.0,3.8653846153846154
m4_weekly,chronos,21,934,0.8221098288511618,1.0,4.538461538461538
m4_weekly,chronos,22,1975,0.03385084103315304,1.0,0.33653846153846156
m4_weekly,chronos,22,2019,0.0509194105099409,1.0,0.4807692307692308
m4_weekly,chronos,22,2063,0.053219252366286066,0.8461538461538461,0.28365384615384615
m4_weekly,chronos,22,2107,0.09390535110082382,0.7692307692307693,0.4567307692307692
m4_weekly,chronos,22,2151,0.09938501211313103,0.9230769230769231,0.5721153846153846
m4_weekly,chronos,22,2195,0.1086919637826773,0.9230769230769231,0.5432692307692307
m4_weekly,chronos,22,2239,0.07574863433837892,1.0,0.5240384615384616
m4_weekly,chronos,22,2283,0.0674633270654923,0.7692307692307693,0.3269230769230769
m4_weekly,chronos,23,1426,0.045834428836137815,0.6153846153846154,0.21394230769230768
m4_weekly,chronos,23,1457,0.028220990987924424,0.9230769230769231,0.1875
m4_weekly,chronos,23,1488,0.0335445673037798,1.0,0.21875
m4_weekly,chronos,23,1519,0.021749210357666016,1.0,0.21153846153846154
m4_weekly,chronos,23,1551,0.06784945023365509,0.6923076923076923,0.2860576923076923
m4_weekly,chronos,23,1582,0.027744422814784907,1.0,0.23557692307692307
m4_weekly,chronos,23,1613,0.06237295835446089,0.6923076923076923,0.28125
m4_weekly,chronos,23,1644,0.1592803099216559,0.07692307692307693,0.25
tourism_monthly,chronos,0,287,0.3905295670860343,1.0,3.0842920939127603
tourism_monthly,chronos,0,290,0.4043816961348057,0.9583333333333334,3.111281394958496
tourism_monthly,chronos,0,293,0.336015187535021,0.9583333333333334,2.657465616861979
tourism_monthly,chronos,0,296,0.3418094547258483,1.0,2.9210942586263022
tourism_monthly,chronos,0,300,0.39827987005313237,0.9166666666666666,3.2416610717773438
tourism_monthly,chronos,0,303,0.34562477717796963,1.0,2.7170308430989585
tourism_monthly,chronos,0,306,0.31623654638727505,0.9583333333333334,2.3216069539388022
tourism_monthly,chronos,0,309,0.2896586417324013,0.9166666666666666,1.7439956665039062
tourism_monthly,chronos,1,287,0.25066414137060444,1.0,2.1401774088541665
tourism_monthly,chronos,1,290,0.26436495839928587,1.0,2.2464192708333335
tourism_monthly,chronos,1,293,0.26025787497767144,1.0,1.9586181640625
tourism_monthly,chronos,1,296,0.23993708529613084,1.0,2.1729278564453125
tourism_monthly,chronos,1,300,0.24729210565694507,1.0,1.9670664469401042
tourism_monthly,chronos,1,303,0.30218658377933827,0.9166666666666666,2.2691688537597656
tourism_monthly,chronos,1,306,0.26237727276359996,0.9583333333333334,1.8107376098632812
tourism_monthly,chronos,1,309,0.2507959648087207,0.9583333333333334,1.931671142578125
tourism_monthly,chronos,2,284,2.4349404126405716,0.9166666666666666,18.430582682291668
tourism_monthly,chronos,2,287,2.8519068204694324,0.8333333333333334,18.339955647786457
tourism_monthly,chronos,2,290,3.4944039877918027,0.6666666666666666,16.764760335286457
tourism_monthly,chronos,2,293,4.089775150683191,0.4583333333333333,13.809244791666666
tourism_monthly,chronos,2,297,3.4853073434697253,0.4166666666666667,16.1875
tourism_monthly,chronos,2,300,5.365825791160265,0.125,14.069661458333334
tourism_monthly,chronos,2,303,2.5655213273233834,1.0,16.77008056640625
tourism_monthly,chronos,2,306,2.258472383353445,1.0,17.596455891927082
tourism_monthly,chronos,3,287,0.7634580942905611,0.9166666666666666,5.072265625
tourism_monthly,chronos,3,290,0.8004098441451788,1.0,5.655721028645833
tourism_monthly,chronos,3,293,0.7876034201433261,0.9583333333333334,5.292093912760417
tourism_monthly,chronos,3,296,0.7537195395678281,1.0,5.383331298828125
tourism_monthly,chronos,3,300,0.765357254859474,1.0,4.905265808105469
tourism_monthly,chronos,3,303,0.8984193913638592,0.9583333333333334,5.454915364583333
tourism_monthly,chronos,3,306,0.8360305700037215,0.9583333333333334,5.575856526692708
tourism_monthly,chronos,3,309,0.8651983691586388,1.0,5.2629038492838545
tourism_monthly,chronos,4,284,1.6206569208039179,1.0,12.119140625
tourism_monthly,chronos,4,287,1.6426487098137537,1.0,12.056304931640625
tourism_monthly,chronos,4,290,1.7910384661621517,1.0,11.742106119791666
tourism_monthly,chronos,4,293,1.7512923982408308,0.9583333333333334,11.9478759765625
tourism_monthly,chronos,4,297,1.5865481131606631,0.9166666666666666,10.25390625
tourism_monthly,chronos,4,300,1.9116948203908075,0.9166666666666666,11.15625
tourism_monthly,chronos,4,303,1.6809811913304857,0.7083333333333334,9.068033854166666
tourism_monthly,chronos,4,306,1.53753113647302,0.7083333333333334,8.997233072916666
tourism_monthly,chronos,5,284,0.5503545535935296,0.8333333333333334,2.9231770833333335
tourism_monthly,chronos,5,287,0.4557804862658183,0.9583333333333334,3.3365885416666665
tourism_monthly,chronos,5,290,0.4421564128663805,0.9583333333333334,3.1790364583333335
tourism_monthly,chronos,5,293,0.47413355112075806,0.875,2.9134114583333335
tourism_monthly,chronos,5,297,0.44318801959355675,0.7916666666666666,2.52734375
tourism_monthly,chronos,5,300,0.43230747249391344,0.9166666666666666,2.7561848958333335
tourism_monthly,chronos,5,303,0.4037459545665316,0.9166666666666666,2.8209635416666665
tourism_monthly,chronos,5,306,0.40542239414321046,0.875,2.361328125
tourism_monthly,chronos,6,287,1.8134529762797886,0.8333333333333334,10.055989583333334
tourism_monthly,chronos,6,290,2.262058181232876,0.625,7.834635416666667
tourism_monthly,chronos,6,293,2.2744534121619333,0.7083333333333334,8.109375
tourism_monthly,chronos,6,296,2.8443858530786303,0.5,6.660807291666667
tourism_monthly,chronos,6,300,1.7843250261412724,0.875,12.326822916666666
tourism_monthly,chronos,6,303,1.8075577947828505,0.9166666666666666,9.453125
tourism_monthly,chronos,6,306,1.7109119998084177,0.9166666666666666,10.264322916666666
tourism_monthly,chronos,6,309,1.6822684168815614,0.9166666666666666,9.403645833333334
tourism_monthly,chronos,7,284,2.1525939938094876,0.9166666666666666,20.861328125
tourism_monthly,chronos,7,287,2.7315051015880365,0.9166666666666666,22.764322916666668
tourism_monthly,chronos,7,290,2.9225070128838215,0.9583333333333334,24.498697916666668
tourism_monthly,chronos,7,293,3.2362858557038834,1.0,25.236328125
tourism_monthly,chronos,7,297,2.8645224601030344,0.75,19.138671875
tourism_monthly,chronos,7,300,2.669934945967462,0.9583333333333334,20.3671875
tourism_monthly,chronos,7,303,1.8027979589170877,0.625,10.505208333333334
tourism_monthly,chronos,7,306,1.6121169894933698,0.9583333333333334,12.452311197916666
tourism_monthly,chronos,8,284,1.390026298910379,0.9583333333333334,9.448893229166666
tourism_monthly,chronos,8,287,1.3549942389958436,0.8333333333333334,9.05224609375
tourism_monthly,chronos,8,290,1.3024881491230593,0.7916666666666666,7.84716796875
tourism_monthly,chronos,8,293,1.3301837883889673,0.875,8.883951822916666
tourism_monthly,chronos,8,297,1.3550572381251387,0.7916666666666666,8.3876953125
tourism_monthly,chronos,8,300,1.4307913100553882,0.625,8.423177083333334
tourism_monthly,chronos,8,303,1.4399828323887454,0.75,8.4208984375
tourism_monthly,chronos,8,306,1.422801819278134,0.9166666666666666,8.5458984375
tourism_monthly,chronos,9,284,1.9465878168741861,1.0,14.618489583333334
tourism_monthly,chronos,9,287,1.8906651271714106,1.0,14.069010416666666
tourism_monthly,chronos,9,290,2.066137051582336,1.0,13.446614583333334
tourism_monthly,chronos,9,293,2.064066233899858,0.9166666666666666,13.055989583333334
tourism_monthly,chronos,9,297,1.9957235892613727,0.8333333333333334,11.872395833333334
tourism_monthly,chronos,9,300,2.182034256723192,0.9166666666666666,12.391927083333334
tourism_monthly,chronos,9,303,1.8767579277356465,0.8333333333333334,10.795572916666666
tourism_monthly,chronos,9,306,1.7914375543594359,0.9583333333333334,11.684244791666666
tourism_monthly,chronos,10,284,1.4475064502822026,0.75,7.680013020833333
tourism_monthly,chronos,10,287,1.3269035869174532,0.9583333333333334,9.66015625
tourism_monthly,chronos,10,290,1.274446244372262,0.9166666666666666,7.739583333333333
tourism_monthly,chronos,10,293,1.3189046416017745,0.9166666666666666,7.923177083333333
tourism_monthly,chronos,10,297,1.352903068727917,0.875,8.122395833333334
tourism_monthly,chronos,10,300,1.2789989001221127,0.9166666666666666,9.170247395833334
tourism_monthly,chronos,10,303,1.250142558188074,0.9166666666666666,8.690104166666666
tourism_monthly,chronos,10,306,1.2141566645147073,0.9583333333333334,8.745442708333334
tourism_monthly,chronos,11,284,0.6921626541349623,0.9166666666666666,4.521158854166667
tourism_monthly,chronos,11,287,0.6348596764935387,0.9583333333333334,5.307942708333333
tourism_monthly,chronos,11,290,0.5607413007153403,0.875,3.68359375
tourism_monthly,chronos,11,293,0.6260966347323523,0.7916666666666666,2.9446614583333335
tourism_monthly,chronos,11,297,0.6867453853289286,0.75,2.6936848958333335
tourism_monthly,chronos,11,300,0.7084925121731227,0.8333333333333334,3.396484375
tourism_monthly,chronos,11,303,0.7791142066319784,0.7916666666666666,3.14453125
tourism_monthly,chronos,11,306,0.9118807944986556,0.75,3.0078125
tourism_monthly,chronos,12,287,0.8496934708621766,0.75,3.496673583984375
tourism_monthly,chronos,12,290,0.8592387474245495,0.9583333333333334,5.4945068359375
tourism_monthly,chronos,12,293,0.8642608420716392,0.7083333333333334,3.0148111979166665
tourism_monthly,chronos,12,296,0.6540593402253259,0.875,3.649169921875
tourism_monthly,chronos,12,300,0.5836096992095311,0.9583333333333334,3.774658203125
tourism_monthly,chronos,12,303,0.6180970301230748,0.9166666666666666,3.744384765625
tourism_monthly,chronos,12,306,0.6300454998181926,0.7916666666666666,3.4482421875
tourism_monthly,chronos,12,309,0.7182387400004598,0.9166666666666666,4.762044270833333
tourism_monthly,chronos,13,287,1.0608100116252899,0.75,5.119140625
tourism_monthly,chronos,13,290,1.0940310226546393,0.7916666666666666,5.771484375
tourism_monthly,chronos,13,293,0.9931593265798355,0.8333333333333334,5.061197916666667
tourism_monthly,chronos,13,296,0.970594541562928,0.9166666666666666,5.609619140625
tourism_monthly,chronos,13,300,0.8450854195488824,0.9166666666666666,6.364583333333333
tourism_monthly,chronos,13,303,0.955238930384318,0.9166666666666666,5.8076171875
tourism_monthly,chronos,13,306,0.9411923835674921,0.875,5.408528645833333
tourism_monthly,chronos,13,309,0.9573361366987228,0.875,4.953450520833333
tourism_monthly,chronos,14,284,0.34760890255371735,0.9166666666666666,2.5982481638590493
tourism_monthly,chronos,14,287,0.34081601748863855,0.875,2.2478129069010415
tourism_monthly,chronos,14,290,0.3757910256584485,0.875,2.2894287109375
tourism_monthly,chronos,14,293,0.45961323430140816,0.75,2.110626220703125
tourism_monthly,chronos,14,297,0.44245458675755395,0.7916666666666666,2.2551676432291665
tourism_monthly,chronos,14,300,0.40827207134829624,0.875,2.4703165690104165
tourism_monthly,chronos,14,303,0.4858032872279485,0.875,2.76739501953125
tourism_monthly,chronos,14,306,0.437777523861991,0.8333333333333334,2.2146402994791665
tourism_monthly,chronos,15,287,0.7772809258765645,0.7083333333333334,4.832356770833333
tourism_monthly,chronos,15,290,0.6825104087591171,0.875,4.728271484375
tourism_monthly,chronos,15,293,0.599988998638259,0.875,4.063313802083333
tourism_monthly,chronos,15,296,0.647574961433808,0.9166666666666666,4.791910807291667
tourism_monthly,chronos,15,300,0.7134998809132311,0.6666666666666666,4.921061197916667
tourism_monthly,chronos,15,303,0.5839933095706833,0.9583333333333334,4.211405436197917
tourism_monthly,chronos,15,306,0.6198537992106543,0.9166666666666666,4.9559326171875
tourism_monthly,chronos,15,309,0.6216073618994818,0.9583333333333334,4.851603190104167
tourism_monthly,chronos,16,287,1.2229575090938145,0.8333333333333334,6.447591145833333
tourism_monthly,chronos,16,290,1.1608109441068437,0.9166666666666666,8.779296875
tourism_monthly,chronos,16,293,1.2580080131689708,0.75,5.99609375
tourism_monthly,chronos,16,296,1.2940030144320593,0.75,6.4921875
tourism_monthly,chronos,16,300,1.0516889949639638,1.0,7.317057291666667
tourism_monthly,chronos,16,303,0.9929990755187141,1.0,7.951171875
tourism_monthly,chronos,16,306,1.0072328289349874,1.0,8.3046875
tourism_monthly,chronos,16,309,0.9941263887617323,0.9583333333333334,7.190104166666667
tourism_monthly,chronos,17,287,1.106615575816896,0.875,5.39404296875
tourism_monthly,chronos,17,290,1.2455529299047257,0.9166666666666666,6.127278645833333
tourism_monthly,chronos,17,293,1.1600065211455026,0.8333333333333334,4.801106770833333
tourism_monthly,chronos,17,296,1.027170991897583,0.9583333333333334,5.124674479166667
tourism_monthly,chronos,17,300,1.1112921840614745,0.8333333333333334,4.439127604166667
tourism_monthly,chronos,17,303,1.1022909144560495,0.9166666666666666,6.374674479166667
tourism_monthly,chronos,17,306,1.1180808928277757,0.9166666666666666,7.9853515625
tourism_monthly,chronos,17,309,0.8647650976975758,1.0,6.3671875
tourism_monthly,chronos,18,284,0.9280471859706773,0.9166666666666666,6.373697916666667
tourism_monthly,chronos,18,287,1.0000414624810219,0.7916666666666666,4.8486328125
tourism_monthly,chronos,18,290,0.9206914731197888,0.8333333333333334,5.023111979166667
tourism_monthly,chronos,18,293,1.0080187375346819,0.7083333333333334,4.314453125
tourism_monthly,chronos,18,297,1.0451831388804649,0.6666666666666666,4.4541015625
tourism_monthly,chronos,18,300,1.0814749264054828,0.7916666666666666,5.072102864583333
tourism_monthly,chronos,18,303,1.0522065536843404,0.7916666666666666,5.255696614583333
tourism_monthly,chronos,18,306,1.1741308248705333,0.7083333333333334,5.23779296875
tourism_monthly,chronos,19,287,1.1175015830331378,0.8333333333333334,5.756510416666667
tourism_monthly,chronos,19,290,0.9136746244298087,0.8333333333333334,5.55419921875
tourism_monthly,chronos,19,293,0.9947465442948871,0.875,6.05224609375
tourism_monthly,chronos,19,296,1.0402526481284038,0.875,5.773763020833333
tourism_monthly,chronos,19,300,0.9866700950596068,0.9166666666666666,7.306315104166667
tourism_monthly,chronos,19,303,1.1227195252974826,0.9166666666666666,7.9677734375
tourism_monthly,chronos,19,306,0.9401530663172406,1.0,7.121419270833333
tourism_monthly,chronos,19,309,0.992358911037445,0.9166666666666666,6.3212890625
tourism_monthly,chronos,20,287,0.5611830365740591,0.7083333333333334,2.9582316080729165
tourism_monthly,chronos,20,290,0.6064593916551934,0.625,2.9975789388020835
tourism_monthly,chronos,20,293,0.6671400256454945,0.5,2.6397705078125
tourism_monthly,chronos,20,296,0.5962196157210403,0.625,2.661407470703125
tourism_monthly,chronos,20,300,0.6432186753385597,0.4583333333333333,2.4494120279947915
tourism_monthly,chronos,20,303,0.561604287640916,0.625,2.5771687825520835
tourism_monthly,chronos,20,306,0.608899259981182,0.7083333333333334,2.7389933268229165
tourism_monthly,chronos,20,309,0.4575800002449088,0.875,2.785242716471354
tourism_monthly,chronos,21,287,0.5723406182395087,0.75,2.3671875
tourism_monthly,chronos,21,290,0.47940192355049976,0.9166666666666666,2.884765625
tourism_monthly,chronos,21,293,0.43186720477210155,0.875,2.6555989583333335
tourism_monthly,chronos,21,296,0.42914585471153255,0.9166666666666666,2.6370442708333335
tourism_monthly,chronos,21,300,0.4169975075456831,1.0,3.2506510416666665
tourism_monthly,chronos,21,303,0.4351481272114648,0.9583333333333334,3.1793619791666665
tourism_monthly,chronos,21,306,0.3765261477894253,1.0,2.9498697916666665
tourism_monthly,chronos,21,309,0.37716468837526107,0.9583333333333334,2.8255208333333335
tourism_monthly,chronos,22,287,6.525179910659791,0.7916666666666666,28.158854166666668
tourism_monthly,chronos,22,290,5.190584638383653,1.0,39.341145833333336
tourism_monthly,chronos,22,293,4.936143689685398,1.0,34.036458333333336
tourism_monthly,chronos,22,296,4.8093824121687145,0.9583333333333334,32.669270833333336
tourism_monthly,chronos,22,300,4.9627796438005225,0.9166666666666666,35.484375
tourism_monthly,chronos,22,303,5.059685844845243,0.9583333333333334,34.6796875
tourism_monthly,chronos,22,306,5.181443320380316,0.9583333333333334,36.197916666666664
tourism_monthly,chronos,22,309,5.469096024831136,0.9583333333333334,37.864583333333336
tourism_monthly,chronos,23,287,0.9570180552338974,0.8333333333333334,5.648834228515625
tourism_monthly,chronos,23,290,0.9042150209813068,0.875,5.434112548828125
tourism_monthly,chronos,23,293,0.7695370105560869,0.9583333333333334,4.745473225911458
tourism_monthly,chronos,23,296,0.9185961259373774,0.7916666666666666,5.3382415771484375
tourism_monthly,chronos,23,300,0.8433748130324399,0.9583333333333334,5.990681966145833
tourism_monthly,chronos,23,303,0.7677142097356006,0.9166666666666666,5.420949300130208
tourism_monthly,chronos,23,306,0.6695232229307293,0.9166666666666666,4.4082285563151045
tourism_monthly,chronos,23,309,0.6773169450358384,0.9583333333333334,4.795878092447917
bitcoin,chronos,0,3932,0.32783378177218964,0.7666666666666667,1.6739583333333334
bitcoin,chronos,0,4019,0.3709852737850613,0.8333333333333334,1.915625
bitcoin,chronos,0,4106,0.39024115668402776,1.0,2.90625
bitcoin,chronos,0,4193,0.42772868474324555,0.8,2.1666666666666665
bitcoin,chronos,0,4281,0.515771205690172,0.7333333333333333,1.9864583333333334
bitcoin,chronos,0,4368,0.5967748112148709,0.8,2.59375
bitcoin,chronos,0,4455,0.588060663011339,0.8333333333333334,2.440625
bitcoin,chronos,0,4542,0.4925316593382093,0.8,2.7
bitcoin,chronos,1,3935,0.27380179511176217,0.7333333333333333,1.3822916666666667
bitcoin,chronos,1,4022,0.5125238588121203,0.5,1.6
bitcoin,chronos,1,4109,0.6657788668738471,0.4,1.9239583333333334
bitcoin,chronos,1,4196,0.47097142113579654,0.8,2.2510416666666666
bitcoin,chronos,1,4284,0.5898574956258138,0.6,1.5489583333333334
bitcoin,chronos,1,4371,0.4943780909644233,0.8,2.6104166666666666
bitcoin,chronos,1,4458,0.499199504852295,0.8333333333333334,2.2583333333333333
bitcoin,chronos,1,4545,0.6418838628133138,0.8333333333333334,2.892708333333333
bitcoin,chronos,2,3459,4.745642335679796,0.16666666666666666,9.741666666666667
bitcoin,chronos,2,3535,2.949955257839626,1.0,31.2875
bitcoin,chronos,2,3611,2.8772349972195097,1.0,22.925
bitcoin,chronos,2,3687,3.0443763478596995,0.8,16.516666666666666
bitcoin,chronos,2,3763,16.29895970662435,0.03333333333333333,16.766666666666666
bitcoin,chronos,2,3839,18.125649549696178,0.9,116.7
bitcoin,chronos,2,3915,16.478481174045136,1.0,127.8
bitcoin,chronos,2,3991,15.20638465033637,1.0,114.53333333333333
bitcoin,chronos,3,3935,58.56861368815105,0.7333333333333333,322.0
bitcoin,chronos,3,4022,56.77516506618923,0.8333333333333334,309.6
bitcoin,chronos,3,4109,52.69491400824651,0.8666666666666667,304.26666666666665
bitcoin,chronos,3,4196,60.28460720486112,0.9,418.93333333333334
bitcoin,chronos,3,4284,99.26553792317708,0.6666666666666666,354.4
bitcoin,chronos,3,4371,96.28287787543402,0.5666666666666667,349.6
bitcoin,chronos,3,4458,95.7290407986111,0.7333333333333333,396.26666666666665
bitcoin,chronos,3,4545,351.7162424045139,0.1,612.2666666666667
bitcoin,chronos,4,2287,0.4242037254509828,0.6666666666666666,0.9271197001139323
bitcoin,chronos,4,2336,0.17151119572317433,0.9333333333333333,1.3268880208333333
bitcoin,chronos,4,2385,0.44112977416978943,0.6,1.0231770833333333
bitcoin,chronos,4,2434,1.1363435373703639,0.6666666666666666,2.824117724100749
bitcoin,chronos,4,2482,1.9571193594402732,0.6666666666666666,4.5783203125
bitcoin,chronos,4,2531,1.0915150620539982,0.9,8.732552083333333
bitcoin,chronos,4,2580,1.813677044974433,0.7666666666666667,6.373958333333333
bitcoin,chronos,4,2629,1.3611459016799925,0.8666666666666667,8.598958333333334
bitcoin,chronos,5,3935,0.3453085041046142,0.8666666666666667,1.9260416666666667
bitcoin,chronos,5,4022,0.4643113591935899,0.7666666666666667,2.232291666666667
bitcoin,chronos,5,4109,0.917040427525838,0.5666666666666667,2.75
bitcoin,chronos,5,4196,0.8138527912563747,0.6333333333333333,3.4520833333333334
bitcoin,chronos,5,4284,0.5817593701680501,0.7666666666666667,2.9604166666666667
bitcoin,chronos,5,4371,0.6959554396735297,0.7666666666666667,3.7125
bitcoin,chronos,5,4458,0.71453220155504,0.8666666666666667,3.69375
bitcoin,chronos,5,4545,1.3693219693501788,0.6333333333333333,4.690625
bitcoin,chronos,6,3940,24.82385308159722,1.0,151.2
bitcoin,chronos,6,4027,111.31227620442706,0.06666666666666667,73.33333333333333
bitcoin,chronos,6,4115,29.045869683159722,0.9333333333333333,187.73333333333332
bitcoin,chronos,6,4202,110.67251871744793,0.23333333333333334,130.13333333333333
bitcoin,chronos,6,4289,23.043173828125,1.0,166.93333333333334
bitcoin,chronos,6,4376,63.02027669270832,0.4666666666666667,152.8
bitcoin,chronos,6,4464,79.45163764105904,0.26666666666666666,155.2
bitcoin,chronos,6,4551,282.41961371527776,0.43333333333333335,295.73333333333335
bitcoin,chronos,7,3935,0.04804300980073297,0.7666666666666667,0.20643720626831055
bitcoin,chronos,7,4022,0.032071082732743686,0.9333333333333333,0.22719090779622395
bitcoin,chronos,7,4109,0.03946435654070228,0.8666666666666667,0.2810370127360026
bitcoin,chronos,7,4196,0.041633182810619465,1.0,0.32180531819661456
bitcoin,chronos,7,4284,0.07355293711078248,0.7,0.2651123046875
bitcoin,chronos,7,4371,0.041706351968977186,0.8333333333333334,0.28293050130208336
bitcoin,chronos,7,4458,0.07659047867740608,0.7333333333333333,0.19725201924641927
bitcoin,chronos,7,4545,0.21154800159287537,0.5333333333333333,0.42746175130208336
bitcoin,chronos,8,3940,0.5133079719543457,0.6,1.4744791666666666
bitcoin,chronos,8,4027,0.4252108139461942,0.8666666666666667,2.683854166666667
bitcoin,chronos,8,4115,0.47872416178385424,0.6666666666666666,2.0130208333333335
bitcoin,chronos,8,4202,0.585850118001302,0.9666666666666667,3.3526041666666666
bitcoin,chronos,8,4289,0.28472860866122773,0.9,2.002083333333333
bitcoin,chronos,8,4376,0.1374389870961507,0.7666666666666667,1.0166666666666666
bitcoin,chronos,8,4464,0.047860940297444664,0.9333333333333333,0.3697916666666667
bitcoin,chronos,8,4551,0.6258840545018514,0.7333333333333333,2.527083333333333
bitcoin,chronos,9,3459,0.3094570412900713,0.8666666666666667,1.8956380208333334
bitcoin,chronos,9,3535,0.6661045847998724,0.9,4.09296875
bitcoin,chronos,9,3611,0.35357353157467314,0.9666666666666667,3.0299479166666665
bitcoin,chronos,9,3687,0.4285787630081177,0.8666666666666667,2.4109375
bitcoin,chronos,9,3763,0.5354454792870414,0.9666666666666667,4.152083333333334
bitcoin,chronos,9,3839,0.9380800014071994,0.9,6.003125
bitcoin,chronos,9,3915,1.2963740486568875,0.7666666666666667,5.034375
bitcoin,chronos,9,3991,0.9094086742401122,0.9,5.525
bitcoin,chronos,10,3459,1.4697224892510308,0.7,4.800520833333334
bitcoin,chronos,10,3535,0.9402036847008599,0.9666666666666667,7.431770833333333
bitcoin,chronos,10,3611,0.9385637611813016,0.8333333333333334,6.894270833333334
bitcoin,chronos,10,3687,5.676217407650418,0.6,17.864583333333332
bitcoin,chronos,10,3763,5.432558949788412,0.7333333333333333,25.65625
bitcoin,chronos,10,3839,11.04309327867296,0.8333333333333334,46.541666666666664
bitcoin,chronos,10,3915,18.099758961995445,0.5333333333333333,51.13333333333333
bitcoin,chronos,10,3991,12.514246826171876,0.8666666666666667,76.65833333333333
bitcoin,chronos,11,3459,3.285356479220921,0.16666666666666666,6.854166666666667
bitcoin,chronos,11,3535,2.073287230597602,1.0,21.997916666666665
bitcoin,chronos,11,3611,2.0025947146945526,1.0,15.854166666666666
bitcoin,chronos,11,3687,2.105129030015733,0.8,11.5
bitcoin,chronos,11,3763,11.150917205810547,0.03333333333333333,11.566666666666666
bitcoin,chronos,11,3839,12.384314134385853,0.9333333333333333,79.41666666666667
bitcoin,chronos,11,3915,11.404698520236545,1.0,87.5
bitcoin,chronos,11,3991,10.499723680284289,1.0,78.28333333333333
bitcoin,chronos,12,3459,3.454208067788018,0.7333333333333333,10.704166666666667
bitcoin,chronos,12,3535,2.5964982234107126,0.7666666666666667,14.472916666666666
bitcoin,chronos,12,3611,1.8391109127468535,0.9333333333333333,12.523958333333333
bitcoin,chronos,12,3687,2.56444555706448,0.8333333333333334,14.914583333333333
bitcoin,chronos,12,3763,3.3695282914903424,0.9666666666666667,28.904166666666665
bitcoin,chronos,12,3839,9.47002067565918,0.9,61.104166666666664
bitcoin,chronos,12,3915,30.686699413723417,0.43333333333333335,46.11666666666667
bitcoin,chronos,12,3991,12.370572052001952,1.0,111.90537109375
bitcoin,chronos,13,3935,0.01489870058165656,0.43333333333333335,0.06809895833333333
bitcoin,chronos,13,4022,0.008291393253538344,1.0,0.06940104166666666
bitcoin,chronos,13,4109,0.029546957943174575,0.0,0.01796875
bitcoin,chronos,13,4196,0.00534069021542867,1.0,0.04505208333333333
bitcoin,chronos,13,4284,0.018116460376315646,0.3,0.028125
bitcoin,chronos,13,4371,0.010399500396516588,0.8,0.05455729166666667
bitcoin,chronos,13,4458,0.008599794838163588,0.9,0.06861979166666667
bitcoin,chronos,13,4545,0.014418903986612957,0.7666666666666667,0.06770833333333333
bitcoin,chronos,14,3459,0.3742986971802182,0.8666666666666667,2.397685241699219
bitcoin,chronos,14,3535,3.4455966879261863,0.7,19.822770818074545
bitcoin,chronos,14,3611,2.972772862646314,0.9666666666666667,28.477079264322917
bitcoin,chronos,14,3687,2.4989605543348525,0.9666666666666667,20.80849609375
bitcoin,chronos,14,3763,16.716724065144856,0.26666666666666666,72.7375
bitcoin,chronos,14,3839,3.5565557437472877,0.9666666666666667,24.407291666666666
bitcoin,chronos,14,3915,9.854408980475531,0.5333333333333333,13.81875
