role,method,dataset,domain,windows,series,mse,mae,rmse,mase,rmsse,smape,wape_numerator,wape_denominator,wape,patchtst_mse,relative_mse_reduction
confirmation,shuffled_control,m4_hourly,competition_hourly,192,24,0.5813489979915428,0.5646814839107416,0.6734597310386078,4.429795364266098,4.277356077677328,0.18017332152883958,6292731.229240035,7.485511e+07,0.08406548412137885,0.5009415711731597,-0.16051258558972492
confirmation,shuffled_control,m4_weekly,competition_weekly,192,24,2.526313309830555,0.7404510338923594,0.8711771902668531,4.0718389295533175,3.5537066342947092,0.07011764741689624,763041.3411074728,1.4279037e+07,0.05343787127293478,2.6003773882075536,0.028482049841254464
confirmation,shuffled_control,nn5,banking,192,24,0.9566322662612635,0.748112231027887,0.9635444220165247,1.2283499608505568,1.1161391098210351,0.3186941701244436,56909.731747037826,198289.8,0.287002824370803,0.830744318037187,-0.1515363337320368
confirmation,shuffled_control,pedestrian,transport,192,24,0.3565626665851734,0.4223703057330365,0.5264211898388788,2.4681467423369328,2.0724509179277435,0.8234995045334603,874237.7304841831,1.918964e+06,0.4555779735754204,0.26949376454565516,-0.32308317851550084
confirmation,shuffled_control,rideshare,mobility,192,24,5.16148530303675,2.1881122716143486,2.230087362563029,1799144.8355805224,250.32062756107211,1.866005436852259,22033.734079136695,20529.19,1.0732880676778338,2.7234766475307595,-0.8951825078861653
confirmation,shuffled_control,temperature_rain,climate,192,24,4.763417285845072,1.1838027399419337,1.6375755916634525,1.4560019598800051,1.063799792799572,1.4699833783697391,43163.508444995525,41609.645,1.037343840142122,4.469381644411449,-0.06578888643382852
confirmation,shuffled_control,tourism_monthly,tourism,192,24,14.044084314029961,2.578433012620937,3.0413991177659856,1.868622308123296,1.7259534280385787,0.3381780174246627,28532019.3767062,1.5730925e+08,0.18137534658296886,13.826759269397877,-0.01571771377498976
confirmation,sv1_xfit_router,bitcoin,economic,144,18,9376.004449859365,33.385335478443636,37.516712715238604,13.88519222850449,1.7215264902012593,0.3141200628067844,4.511714181773542e+21,2.944461e+22,0.15322716246020268,9390.32478097645,0.0015250091398432142
confirmation,sv1_xfit_router,fred_md,macroeconomic,192,24,39.70775646727595,1.2357255702666332,1.3636348718312032,0.8661388823996009,0.8251642349231366,0.09903159477543788,24989815.754022002,2.5137315e+08,0.09941322514037618,40.255214690246945,0.013599684592009775
confirmation,sv1_xfit_router,kdd_air,air_quality,192,24,1.1019190539034942,0.6553165959350938,0.7462940821781596,73.82717084434306,0.8910586751176907,0.5884510022799563,127651.97298045545,237219.4,0.5381177492954603,1.1057381086564229,0.0034538510728993055
confirmation,sv1_xfit_router,m4_hourly,competition_hourly,192,24,0.5009415711731597,0.5148987303315554,0.6108529120781949,4.03207031862159,3.7910220828850694,0.1648163535729145,5223661.25602686,7.485511e+07,0.06978362755007113,0.5009415711731597,0.0
confirmation,sv1_xfit_router,m4_weekly,competition_weekly,192,24,2.445607877977925,0.7079005654303937,0.827788566958905,3.6851765396565654,3.182462522652774,0.06535838959168959,697746.8267448902,1.4279037e+07,0.048865117916907855,2.6003773882075536,0.05951809569314537
confirmation,sv1_xfit_router,nn5,banking,192,24,0.8322328169468749,0.688017268686531,0.8959360636998186,1.1409938199073235,1.0503256518360042,0.29207629135752794,52285.67963624525,198289.8,0.26368315697658234,0.830744318037187,-0.0017917653812002943
confirmation,sv1_xfit_router,pedestrian,transport,192,24,0.27055452129056234,0.3434300854218388,0.42879998678686926,1.4960513975986525,1.2672966616803878,0.6667378844724815,721221.0304397225,1.918964e+06,0.3758387496793699,0.26949376454565516,-0.003936108676560801
confirmation,sv1_xfit_router,rideshare,mobility,192,24,2.7234766475307595,1.5738894288897427,1.6147335592789072,561443.2533721428,158.40173936705077,1.2932895470634886,16182.723847385243,20529.19,0.7882787522778631,2.7234766475307595,0.0
confirmation,sv1_xfit_router,temperature_rain,climate,192,24,4.5490514285583386,1.1038224513897168,1.529906353259275,1.2860264757903224,0.9333592375694316,1.4494126936045462,39897.786959963705,41609.645,0.9588591157033163,4.469381644411449,-0.01782568383850358
confirmation,sv1_xfit_router,tourism_monthly,tourism,192,24,12.85543382260675,2.4158434056496643,2.8671261504016545,1.7406507373777351,1.6140661504070242,0.3175297598918233,26428028.55016814,1.5730925e+08,0.1680004760442828,13.826759269397877,0.07024968236345275
confirmation,xfit_no_router,bitcoin,economic,144,18,9375.922651232857,33.397297953895816,37.534919384601366,24213.71484866659,124.55038823523506,0.3310050231654097,4.5117141817714195e+21,2.944461e+22,0.1532271624601306,9390.32478097645,0.0015337200873787316
confirmation,xfit_no_router,fred_md,macroeconomic,192,24,39.81017526360846,1.371895243140898,1.5001131672690668,2.1809037620637035,1.899821622914139,0.18435297416446425,25077479.00010927,2.5137315e+08,0.09976196264631025,40.255214690246945,0.011055447848507205
confirmation,xfit_no_router,kdd_air,air_quality,192,24,1.2485807464605798,0.7112339174777339,0.8203977410735512,393503.5648936785,47.60877367441299,0.6537781195024465,134833.76693694538,237219.4,0.5683926499455412,1.1057381086564229,-0.1291830648558585
confirmation,xfit_no_router,m4_hourly,competition_hourly,192,24,0.693267318485583,0.6678026711826734,0.7835898467670311,7.287982546572621,6.719393524489817,0.24394223871876397,7191314.911156138,7.485511e+07,0.0960697902790679,0.5009415711731597,-0.38392850260363454
confirmation,xfit_no_router,m4_weekly,competition_weekly,192,24,2.4769493944773817,0.7454905734984072,0.8703321457711887,4.558719123886283,3.8322294370325607,0.07670623714037691,792252.3815803631,1.4279037e+07,0.055483600300241756,2.6003773882075536,0.04746541570846807
confirmation,xfit_no_router,nn5,banking,192,24,1.0882791455623009,0.7776686570387678,1.0251919808689864,1.3056681320956753,1.212186572765049,0.33746247276156316,59728.37011946662,198289.8,0.3012175667168534,0.830744318037187,-0.3100049220121006
confirmation,xfit_no_router,pedestrian,transport,192,24,0.514135385230474,0.5804138129848676,0.6808882855381029,4.9437978286438,3.7461406799329953,1.0651711949422153,1163544.5033288894,1.918964e+06,0.6063399330726836,0.26949376454565516,-0.9077821191791393
confirmation,xfit_no_router,rideshare,mobility,192,24,2.7557273435410976,1.5922495503363179,1.6271109128165822,1954079.9317047223,254.51410398087876,1.302632776221747,16056.199108630783,20529.19,0.7821155893803041,2.7234766475307595,-0.011841737669966212
confirmation,xfit_no_router,temperature_rain,climate,192,24,5.067930943480033,1.1605506516920692,1.7051428798626562,1.408406121112332,1.0810190469855943,1.5011103775052963,42123.36575617064,41609.645,1.0123462055662318,4.469381644411449,-0.13392217239201654
confirmation,xfit_no_router,tourism_monthly,tourism,192,24,12.872493810089294,2.3972039601572357,2.8642273631363295,1.6996666008106063,1.6073820337042626,0.3151512089267946,26260248.286859266,1.5730925e+08,0.16693391279106023,13.826759269397877,0.06901584389486082
